,GISMATCH,STATEFIP,State,MIGPLAC,MIGPUMA,PWSTATE,PWPUMA,center,type,CBSA_name
912,100700,01,Alabama,001,00700,01,00700,POINT (813579.1958682218 -338022.1555293465),Micro,"Cullman, AL Micro Area"
913,100800,01,Alabama,001,00800,01,00800,POINT (876759.7759990642 -364664.4735031548),Metro,"Birmingham-Hoover, AL Metro Area"
914,101200,01,Alabama,001,01200,01,01200,POINT (863028.7196726559 -431556.3273594155),Metro,"Birmingham-Hoover, AL Metro Area"
915,101300,01,Alabama,001,01300,01,01300,POINT (838198.7510917917 -401434.7513982841),Metro,"Birmingham-Hoover, AL Metro Area"
916,101700,01,Alabama,001,01700,01,01700,POINT (783541.427841332 -514896.4466876134),Metro,"Tuscaloosa, AL Metro Area"
917,101800,01,Alabama,001,01800,01,01800,POINT (923303.9269319884 -467509.977734979),Micro,"Talladega-Sylacauga, AL Micro Area"
918,102200,01,Alabama,001,02200,01,02200,POINT (791304.726662401 -624542.435213176),,
919,400300,04,Arizona,004,00300,04,00300,POINT (-1245562.99196195 -145410.0878543628),Micro,"Show Low, AZ Micro Area"
920,400400,04,Arizona,004,00400,04,00400,POINT (-1405357.805436587 -69610.72385138772),Metro,"Flagstaff, AZ Metro Area"
921,400500,04,Arizona,004,00500,04,00500,POINT (-1498491.763081749 -193974.907365251),Metro,"Prescott, AZ Metro Area"
922,400600,04,Arizona,004,00600,04,00600,POINT (-1599198.123986751 -106818.7559886404),Metro,"Lake Havasu City-Kingman, AZ Metro Area"
923,500200,05,Arkansas,005,00200,05,00200,POINT (159445.2179914946 -168905.1463850327),Metro,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
924,500300,05,Arkansas,005,00300,05,00300,POINT (260195.8367726434 -149309.6550649394),Micro,"Harrison, AR Micro Area"
925,500400,05,Arkansas,005,00400,05,00400,POINT (364145.4603915973 -171918.6104282125),,
926,500590,05,Arkansas,005,00590,05,00590,POINT (486847.1637671179 -160853.8372322407),Metro,"Jonesboro, AR Metro Area"
927,500700,05,Arkansas,005,00700,05,00700,POINT (467897.3532885861 -270463.8579937421),Micro,"Forrest City, AR Micro Area"
928,500800,05,Arkansas,005,00800,05,00800,POINT (407328.7093559014 -245772.1495781105),Micro,"Searcy, AR Micro Area"
929,501300,05,Arkansas,005,01300,05,01300,POINT (257443.2498298173 -248573.4067663215),Micro,"Russellville, AR Micro Area"
930,501400,05,Arkansas,005,01400,05,01400,POINT (156858.2252639409 -233359.6708137458),Metro,"Fort Smith, AR-OK Metro Area"
931,501500,05,Arkansas,005,01500,05,01500,POINT (179178.7203371952 -309898.7443788277),,
932,1203300,12,Florida,012,03300,12,03300,POINT (822922.9158053064 -722117.6729381675),Metro,"Pensacola-Ferry Pass-Brent, FL Metro Area"
933,1211300,12,Florida,012,11300,12,11300,POINT (856823.2561942369 -715634.8542109437),Metro,"Pensacola-Ferry Pass-Brent, FL Metro Area"
934,3500190,35,New Mexico,035,00190,35,00190,POINT (-1091522.438741756 -129599.8943735174),Micro,"Gallup, NM Micro Area"
935,3500300,35,New Mexico,035,00300,35,00300,POINT (-863949.6799004687 -109806.2985080159),Micro,"Taos, NM Micro Area"
936,3500400,35,New Mexico,035,00400,35,00400,POINT (-718938.9591272378 -203944.791558123),Micro,"Las Vegas, NM Micro Area"
937,3500500,35,New Mexico,035,00500,35,00500,POINT (-895423.2649572003 -176305.7012239711),Metro,"Santa Fe, NM Metro Area"
938,3500600,35,New Mexico,035,00600,35,00600,POINT (-972531.4669104787 -147318.5443315269),Metro,"Albuquerque, NM Metro Area"
939,4000190,40,Oklahoma,040,00190,40,00190,POINT (54773.60105244586 -148160.4627925992),,
940,4000200,40,Oklahoma,040,00200,40,00200,POINT (105764.9894128939 -194465.3852195118),Micro,"Tahlequah, OK Micro Area"
941,4000400,40,Oklahoma,040,00400,40,00400,POINT (-303193.0201160568 -252937.2415213789),,
942,4000500,40,Oklahoma,040,00500,40,00500,POINT (-333101.1340003433 -102149.2214767224),,
943,4001100,40,Oklahoma,040,01100,40,01100,POINT (-120455.3655882362 -237564.9166682866),Metro,"Oklahoma City, OK Metro Area"
944,4001290,40,Oklahoma,040,01290,40,01290,POINT (-36133.56325003527 -163157.5211005653),Metro,"Tulsa, OK Metro Area"
945,4702200,47,Tennessee,047,02200,47,02200,POINT (876034.0690512171 -207652.0196405743),Micro,"Tullahoma-Manchester, TN Micro Area"
946,4702700,47,Tennessee,047,02700,47,02700,POINT (825847.8014755343 -178882.8537082025),Micro,"Lewisburg, TN Micro Area"
947,4702800,47,Tennessee,047,02800,47,02800,POINT (764766.2292469171 -209913.0187326841),Micro,"Lawrenceburg, TN Micro Area"
948,4702900,47,Tennessee,047,02900,47,02900,POINT (663658.1721366012 -211961.0523175063),Metro,"Jackson, TN Metro Area"
949,4703000,47,Tennessee,047,03000,47,03000,POINT (649865.0430455679 -194226.3792282571),Metro,"Jackson, TN Metro Area"
950,4703100,47,Tennessee,047,03100,47,03100,POINT (577614.1497254772 -209991.2922217083),Metro,"Memphis, TN-MS-AR Metro Area"
951,4800100,48,Texas,048,00100,48,00100,POINT (-494156.6199571402 -218518.6665701502),Metro,"Amarillo, TX Metro Area"
952,4800200,48,Texas,048,00200,48,00200,POINT (-530384.0317867632 -218636.765218018),Metro,"Amarillo, TX Metro Area"
953,3702390,37,North Carolina,037,02390,37,02390,POINT (1133769.793637849 -161608.9998293168),,
954,3702500,37,North Carolina,037,02500,37,02500,POINT (1201077.608519488 -165341.7760176625),Micro,"Brevard, NC Micro Area"
955,3704690,37,North Carolina,037,04690,37,04690,POINT (1639365.640768266 -182361.0132270972),Metro,"Wilmington, NC Metro Area"
956,3704990,37,North Carolina,037,04990,37,04990,POINT (1560334.920897261 -193685.1154600105),,
957,4500100,45,South Carolina,045,00100,45,00100,POINT (1249970.303510283 -222773.9430777949),Metro,"Greenville-Anderson-Mauldin, SC Metro Area"
958,4500101,45,South Carolina,045,00101,45,00101,POINT (1183219.470376491 -219522.080270958),Micro,"Seneca, SC Micro Area"
959,4500300,45,South Carolina,045,00300,45,00300,POINT (1264639.149929299 -194313.1946706262),Metro,"Spartanburg, SC Metro Area"
960,4500400,45,South Carolina,045,00400,45,00400,POINT (1314654.991524013 -220112.3652997691),Metro,"Spartanburg, SC Metro Area"
961,4500500,45,South Carolina,045,00500,45,00500,POINT (1336080.22885777 -178450.5004064131),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
962,4500700,45,South Carolina,045,00700,45,00700,POINT (1430472.19755511 -200536.6302571637),,
963,4501000,45,South Carolina,045,01000,45,01000,POINT (1521595.812556173 -275550.2511474849),,
964,4701900,47,Tennessee,047,01900,47,01900,POINT (1021790.945019649 -192194.6716602867),Metro,"Cleveland, TN Metro Area"
965,4702000,47,Tennessee,047,02000,47,02000,POINT (976338.0474742739 -204044.711142774),Metro,"Chattanooga, TN-GA Metro Area"
966,4702100,47,Tennessee,047,02100,47,02100,POINT (957986.5211308736 -180095.371830954),Metro,"Chattanooga, TN-GA Metro Area"
967,1800500,18,Indiana,018,00500,18,00500,POINT (837499.05268051 503797.2021492653),Metro,"Elkhart-Goshen, IN Metro Area"
968,1800800,18,Indiana,018,00800,18,00800,POINT (826278.2750449236 466926.326290907),Micro,"Warsaw, IN Micro Area"
969,1801300,18,Indiana,018,01300,18,01300,POINT (821662.85965258 384924.6845651959),Metro,"Kokomo, IN Metro Area"
970,1801400,18,Indiana,018,01400,18,01400,POINT (850965.0224085074 405235.6708273821),Micro,"Wabash, IN Micro Area"
971,1801800,18,Indiana,018,01800,18,01800,POINT (821602.7298954407 329199.0228389565),T34,"Indianapolis-Carmel-Anderson, IN Metro Area"
972,1802100,18,Indiana,018,02100,18,02100,POINT (804355.4289161841 262038.535263944),T34,"Indianapolis-Carmel-Anderson, IN Metro Area"
973,1802300,18,Indiana,018,02300,18,02300,POINT (835545.181159661 299115.943164936),T34,"Indianapolis-Carmel-Anderson, IN Metro Area"
974,1802400,18,Indiana,018,02400,18,02400,POINT (842054.4486120527 266922.5338754029),T34,"Indianapolis-Carmel-Anderson, IN Metro Area"
975,1802900,18,Indiana,018,02900,18,02900,POINT (858052.4884781577 217820.1233840481),Metro,"Columbus, IN Metro Area"
976,1803400,18,Indiana,018,03400,18,03400,POINT (780411.9909131988 129752.2970152112),Micro,"Jasper, IN Micro Area"
977,1803500,18,Indiana,018,03500,18,03500,POINT (856519.0708053182 144777.2780557582),Metro,"Louisville/Jefferson County, KY-IN Metro Area"
978,2100400,21,Kentucky,021,00400,21,00400,POINT (860251.3612661491 -13741.73059556073),Metro,"Bowling Green, KY Metro Area"
979,2100500,21,Kentucky,021,00500,21,00500,POINT (842890.2882782852 -14249.78168563453),Metro,"Bowling Green, KY Metro Area"
980,2101290,21,Kentucky,021,01290,21,01290,POINT (880367.8053034318 68520.55934621174),Metro,"Elizabethtown-Fort Knox, KY Metro Area"
981,2600200,26,Michigan,026,00200,26,00200,POINT (773171.5563664756 1006393.514241834),,
982,2600400,26,Michigan,026,00400,26,00400,POINT (853704.2959418575 868271.0434395637),Micro,"Traverse City, MI Micro Area"
983,2600500,26,Michigan,026,00500,26,00500,POINT (801536.0985887145 838806.9369810418),Micro,"Traverse City, MI Micro Area"
984,2600900,26,Michigan,026,00900,26,00900,POINT (823249.6082041888 614081.4570047514),Micro,"Holland, MI Micro Area"
985,2601000,26,Michigan,026,01000,26,01000,POINT (845349.9393875512 666000.9827819741),Metro,"Grand Rapids-Wyoming, MI Metro Area"
986,2601100,26,Michigan,026,01100,26,01100,POINT (866929.6943471179 716553.6151672092),Metro,"Grand Rapids-Wyoming, MI Metro Area"
987,2602100,26,Michigan,026,02100,26,02100,POINT (856472.665014317 578790.5800393649),Metro,"Kalamazoo-Portage, MI Metro Area"
988,2602200,26,Michigan,026,02200,26,02200,POINT (879969.0855173345 544284.3338333612),Micro,"Sturgis, MI Micro Area"
989,2602300,26,Michigan,026,02300,26,02300,POINT (819360.6513164453 558463.6801467448),Metro,"Kalamazoo-Portage, MI Metro Area"
990,4700500,47,Tennessee,047,00500,47,00500,POINT (845555.134644438 -73006.0309577466),Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
991,4702300,47,Tennessee,047,02300,47,02300,POINT (863542.0019148963 -106590.4716764679),Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
992,4702400,47,Tennessee,047,02400,47,02400,POINT (856487.7994762273 -142448.6615225108),Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
993,4702500,47,Tennessee,047,02500,47,02500,POINT (820153.8979418399 -109283.1387920945),Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area"
994,5310300,53,Washington,053,10300,53,10300,POINT (-1811096.507300104 1383753.511490521),Metro,"Wenatchee, WA Metro Area"
995,5310400,53,Washington,053,10400,53,10400,POINT (-1684664.907877419 1429380.26889712),,
996,5310100,53,Washington,053,10100,53,10100,POINT (-1887228.219788957 1519303.569433435),Metro,"Bellingham, WA Metro Area"
997,5500100,55,Wisconsin,055,00100,55,00100,POINT (377492.9165026292 958484.95109472),,
998,5500104,55,Wisconsin,055,00104,55,00104,POINT (532760.0397332468 641889.8623948998),Metro,"Madison, WI Metro Area"
999,1304000,13,Georgia,013,04000,13,04000,POINT (1282849.761504317 -369180.9504939075),Metro,"Augusta-Richmond County, GA-SC Metro Area"
1000,1304007,13,Georgia,013,04007,13,04007,POINT (1095790.60191007 -326953.0717414605),T34,"Atlanta-Sandy Springs-Roswell, GA Metro Area"
1001,5151000,51,Virginia,051,51000,51,51000,POINT (1400332.713449827 105297.1155173389),Metro,"Roanoke, VA Metro Area"
1002,5151001,51,Virginia,051,51001,51,51001,POINT (1519180.668946094 191928.83683416),Metro,"Charlottesville, VA Metro Area"
1003,4500600,45,South Carolina,045,00600,45,00600,POINT (1379968.565629354 -263620.6657097285),Metro,"Columbia, SC Metro Area"
1004,4500606,45,South Carolina,045,00606,45,00606,POINT (1330459.981827643 -296224.7005016987),Metro,"Columbia, SC Metro Area"
