,GISMATCH,GISJOIN,GEOID,STATEFIP,State,PUMA,Name,center,type,CBSA_name
136,605909,G06005909,0605909,06,California,05909,Orange County (North Central)--Anaheim City (West) PUMA,POINT (-2000312.211510092 -179619.4596090309),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
137,605913,G06005913,0605913,06,California,05913,Orange County (Northwest)--Garden Grove City (East) PUMA,POINT (-1999925.666260797 -184717.3303427052),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
138,605907,G06005907,0605907,06,California,05907,Orange County (North Central)--Fullerton & Placentia Cities PUMA,POINT (-1994909.412709269 -173695.9658543862),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
139,601907,G06001907,0601907,06,California,01907,"Fresno County (East)--Sanger, Reedley & Parlier Cities PUMA",POINT (-2012885.39361398 190491.9438768637),Metro,"Fresno, CA Metro Area"
140,601901,G06001901,0601901,06,California,01901,"Fresno County (West)--Selma, Kerman & Coalinga Cities PUMA",POINT (-2132026.865165366 159790.9796307884),Metro,"Fresno, CA Metro Area"
141,601902,G06001902,0601902,06,California,01902,Fresno County (North Central)--Fresno City (North) PUMA,POINT (-2081670.175391316 188964.8014927079),Metro,"Fresno, CA Metro Area"
142,601906,G06001906,0601906,06,California,01906,Fresno County (Central)--Clovis City PUMA,POINT (-2069882.447510159 179636.1987259335),Metro,"Fresno, CA Metro Area"
143,601904,G06001904,0601904,06,California,01904,Fresno County (Central)--Fresno City (Southwest) PUMA,POINT (-2088553.621912801 178575.8436507194),Metro,"Fresno, CA Metro Area"
144,601903,G06001903,0601903,06,California,01903,Fresno County (Central)--Fresno City (East Central) PUMA,POINT (-2076379.140285783 179502.9792112803),Metro,"Fresno, CA Metro Area"
145,601905,G06001905,0601905,06,California,01905,Fresno County (Central)--Fresno City (Southeast) PUMA,POINT (-2077246.06396641 171935.7260559544),Metro,"Fresno, CA Metro Area"
146,602905,G06002905,0602905,06,California,02905,"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities PUMA",POINT (-1992202.027264267 -9755.136442174833),Metro,"Bakersfield, CA Metro Area"
147,602901,G06002901,0602901,06,California,02901,"Kern County (West)--Delano, Wasco & Shafter Cities PUMA",POINT (-2091491.636947341 23032.17601811009),Metro,"Bakersfield, CA Metro Area"
148,602903,G06002903,0602903,06,California,02903,Kern County (Central)--Bakersfield City (Northeast) PUMA,POINT (-2040642.627837227 12188.90447406728),Metro,"Bakersfield, CA Metro Area"
149,602902,G06002902,0602902,06,California,02902,Kern County (Central)--Bakersfield City (West) PUMA,POINT (-2060228.587981248 8835.665855915162),Metro,"Bakersfield, CA Metro Area"
150,602904,G06002904,0602904,06,California,02904,Kern County (Central)--Bakersfield City (Southeast) PUMA,POINT (-2050060.698967528 337.2989954297375),Metro,"Bakersfield, CA Metro Area"
151,603726,G06003726,0603726,06,California,03726,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA",POINT (-2061096.637593772 -134107.6716542814),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
152,611106,G06011106,0611106,06,California,11106,Ventura County (South Central)--Camarillo & Moorpark Cities PUMA,POINT (-2091870.982229702 -128599.656590215),Metro,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
153,611103,G06011103,0611103,06,California,11103,Ventura County (Southwest)--Oxnard & Port Hueneme Cities PUMA,POINT (-2100647.515173329 -113677.6916691233),Metro,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
154,611104,G06011104,0611104,06,California,11104,Ventura County (Southwest)--San Buenaventura (Ventura) City PUMA,POINT (-2100818.420229224 -103731.2800434421),Metro,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
155,611105,G06011105,0611105,06,California,11105,"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities PUMA",POINT (-2083348.161447412 -76428.71016034727),Metro,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
156,611102,G06011102,0611102,06,California,11102,Ventura County (Southeast)--Thousand Oaks City PUMA,POINT (-2067419.66325622 -120649.9608536909),Metro,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
157,611101,G06011101,0611101,06,California,11101,Ventura County (Southeast)--Simi Valley City PUMA,POINT (-2057889.670990491 -115166.857045139),Metro,"Oxnard-Thousand Oaks-Ventura, CA Metro Area"
158,603705,G06003705,0603705,06,California,03705,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA,POINT (-2044298.677977764 -119992.7983552994),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
159,600702,G06000702,0600702,06,California,00702,Butte County (Southeast)--Oroville City & Paradise Town PUMA,POINT (-2144882.060307559 526659.3159939736),Metro,"Chico, CA Metro Area"
160,600701,G06000701,0600701,06,California,00701,Butte County (Northwest)--Chico City PUMA,POINT (-2162354.880006404 551317.3721740766),Metro,"Chico, CA Metro Area"
161,607701,G06007701,0607701,06,California,07701,San Joaquin County (Central)--Stockton City (North) PUMA,POINT (-2175525.794754776 350157.7411912681),Metro,"Stockton-Lodi, CA Metro Area"
162,607702,G06007702,0607702,06,California,07702,San Joaquin County (Central)--Stockton City (South) PUMA,POINT (-2175447.882343548 341214.9714523189),Metro,"Stockton-Lodi, CA Metro Area"
163,607703,G06007703,0607703,06,California,07703,"San Joaquin County (South)--Tracy, Manteca & Lathrop Cities PUMA",POINT (-2191119.685012652 316051.2455057167),Metro,"Stockton-Lodi, CA Metro Area"
164,606514,G06006514,0606514,06,California,06514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities PUMA,POINT (-1955758.847490562 -171260.790074239),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
165,606511,G06006511,0606511,06,California,06511,Riverside County (Northwest)--Riverside City (West) PUMA,POINT (-1951552.837251341 -176633.9505271738),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
166,606503,G06006503,0606503,06,California,06503,Riverside County (Southwest)--Temecula City PUMA,POINT (-1937122.751003473 -231872.4837001139),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
167,606505,G06006505,0606505,06,California,06505,"Riverside County (Southwest)--Menifee, Lake Elsinore & Canyon Lake Cities PUMA",POINT (-1947437.534749289 -211368.5152721567),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
168,606506,G06006506,0606506,06,California,06506,Riverside County (Southwest)--Hemet City & East Hemet PUMA,POINT (-1918512.816653793 -220195.0679226655),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
169,606504,G06006504,0606504,06,California,06504,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA,POINT (-1936927.228578986 -219556.0940528745),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
170,606509,G06006509,0606509,06,California,06509,"Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley PUMA",POINT (-1944865.392226079 -196783.828294396),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
171,606508,G06006508,0606508,06,California,06508,Riverside County (Northwest)--Moreno Valley City PUMA,POINT (-1928174.318254653 -184899.7083218008),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
172,606512,G06006512,0606512,06,California,06512,"Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens PUMA",POINT (-1956240.898559701 -186840.1437326686),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
173,606510,G06006510,0606510,06,California,06510,Riverside County (Northwest)--Riverside City (East) PUMA,POINT (-1941293.504168164 -180036.4355068359),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
174,606513,G06006513,0606513,06,California,06513,Riverside County (West Central)--Corona (Northwest) & Norco Cities PUMA,POINT (-1964016.820933597 -179911.1370739496),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
175,608900,G06008900,0608900,06,California,08900,Shasta County--Redding City PUMA,POINT (-2153062.61908402 662591.9724010158),Metro,"Redding, CA Metro Area"
176,607102,G06007102,0607102,06,California,07102,San Bernardino County (West Central)--Victorville & Adelanto Cities PUMA,POINT (-1938123.19402534 -105189.7233765482),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
177,607103,G06007103,0607103,06,California,07103,San Bernardino County (West Central)--Hesperia City & Apple Valley Town PUMA,POINT (-1923752.388958081 -124674.8767657792),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
178,607105,G06007105,0607105,06,California,07105,San Bernardino County (Southwest)--Redlands & Yucaipa Cities PUMA,POINT (-1917065.871548794 -172509.3512525694),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
179,607107,G06007107,0607107,06,California,07107,San Bernardino County (Southwest)--San Bernardino City (East) PUMA,POINT (-1927092.068361762 -162521.5464905086),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
180,607112,G06007112,0607112,06,California,07112,San Bernardino County (Southwest)--Upland & Montclair Cities PUMA,POINT (-1967197.713283087 -154641.9218375346),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
181,607111,G06007111,0607111,06,California,07111,San Bernardino County (Southwest)--Rancho Cucamonga City PUMA,POINT (-1957280.123923775 -154737.2918454866),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
182,607115,G06007115,0607115,06,California,07115,San Bernardino County (Southwest)--Fontana City (West) PUMA,POINT (-1950747.296629773 -159696.4561289906),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
183,607108,G06007108,0607108,06,California,07108,San Bernardino County (Southwest)--San Bernardino City (West) PUMA,POINT (-1934388.323133439 -159169.7797615534),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
184,607106,G06007106,0607106,06,California,07106,"San Bernardino County (Southwest)--Colton, Loma Linda & Grand Terrace Cities PUMA",POINT (-1936161.774970539 -168857.9812567602),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
185,607109,G06007109,0607109,06,California,07109,San Bernardino County (Southwest)--Rialto City PUMA,POINT (-1942416.240238225 -158319.7396550895),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
186,607110,G06007110,0607110,06,California,07110,San Bernardino County (Southwest)--Fontana City (East) PUMA,POINT (-1947117.996401462 -162202.7580044078),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
187,607114,G06007114,0607114,06,California,07114,San Bernardino County (Southwest)--Chino & Chino Hills Cities PUMA,POINT (-1972936.70727563 -169262.4019454713),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
188,607113,G06007113,0607113,06,California,07113,San Bernardino County (Southwest)--Ontario City PUMA,POINT (-1963069.231562442 -162637.3317094202),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
189,603768,G06003768,0603768,06,California,03768,Los Angeles County (Southwest)--Palos Verdes Peninsula PUMA,POINT (-2057091.152980523 -227673.6013499637),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
190,603760,G06003760,0603760,06,California,03760,"Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities PUMA",POINT (-2037197.77946641 -163592.047412123),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
191,603765,G06003765,0603765,06,California,03765,Los Angeles County (Southeast)--Long Beach City (East) PUMA,POINT (-2015378.270366152 -178745.7971284235),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
192,603769,G06003769,0603769,06,California,03769,Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA,POINT (-2019750.0279607 -178892.1136543111),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
193,603766,G06003766,0603766,06,California,03766,Los Angeles County (South)--Long Beach City (Southwest & Port) PUMA,POINT (-2023479.672650848 -179340.493825252),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
194,603767,G06003767,0603767,06,California,03767,Los Angeles County (South)--LA City (South/San Pedro) PUMA,POINT (-2030348.833023836 -178632.2894515781),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
195,603748,G06003748,0603748,06,California,03748,Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA,POINT (-2036174.746442079 -153432.0721914385),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
196,603728,G06003728,0603728,06,California,03728,Los Angeles County (Southwest)--Santa Monica City PUMA,POINT (-2041564.959831687 -146957.9730415237),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
197,603727,G06003727,0603727,06,California,03727,Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA,POINT (-2036650.189859069 -137860.0010273583),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
198,603701,G06003701,0603701,06,California,03701,Los Angeles County (North/Unincorporated)--Castaic PUMA,POINT (-2001534.860675948 -97648.66189696542),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
199,603761,G06003761,0603761,06,California,03761,Los Angeles County (South Central)--Torrance City PUMA,POINT (-2033707.33673077 -169642.1099100511),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
200,603759,G06003759,0603759,06,California,03759,Los Angeles County (South Central)--Hawthorne City PUMA,POINT (-2032655.972832035 -160846.6150202238),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
201,603749,G06003749,0603749,06,California,03749,Los Angeles County (Central)--Inglewood City PUMA,POINT (-2031170.699427159 -156808.5243912793),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
202,603763,G06003763,0603763,06,California,03763,Los Angeles County (South Central)--Long Beach City (North) PUMA,POINT (-2019709.041770153 -171889.6094385323),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
203,603762,G06003762,0603762,06,California,03762,Los Angeles County (South Central)--Carson City PUMA,POINT (-2026700.572383306 -171790.3605304982),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
204,603729,G06003729,0603729,06,California,03729,Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA,POINT (-2036859.669351349 -145730.936092744),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
205,603724,G06003724,0603724,06,California,03724,Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA,POINT (-2041344.569927946 -129279.8299284567),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
206,603725,G06003725,0603725,06,California,03725,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA",POINT (-2048604.643243844 -126595.6151431585),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
207,603703,G06003703,0603703,06,California,03703,Los Angeles County (North Central)--Lancaster City PUMA,POINT (-1999738.256006306 -75648.82470022194),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
208,603704,G06003704,0603704,06,California,03704,Los Angeles County (North Central)--Palmdale City PUMA,POINT (-1993708.993832126 -93029.80445773849),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
209,603758,G06003758,0603758,06,California,03758,"Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens PUMA",POINT (-2029850.398118076 -163700.9583488277),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
210,603702,G06003702,0603702,06,California,03702,Los Angeles County (Northwest)--Santa Clarita City PUMA,POINT (-2032829.243857173 -103928.8346934572),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
211,603709,G06003709,0603709,06,California,03709,Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA,POINT (-2003819.688222561 -133139.701152249),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
212,603710,G06003710,0603710,06,California,03710,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA",POINT (-1991464.231456934 -146509.7493674555),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
213,603711,G06003711,0603711,06,California,03711,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA",POINT (-1977375.081692747 -149872.4531703791),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
214,603757,G06003757,0603757,06,California,03757,Los Angeles County (South Central)--Compton City & West Rancho Dominguez PUMA,POINT (-2023018.432975135 -166045.7490677049),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
215,603750,G06003750,0603750,06,California,03750,Los Angeles County (South Central)--LA City (South Central/Westmont) PUMA,POINT (-2026615.216020431 -156490.3796048049),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
216,603747,G06003747,0603747,06,California,03747,Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills) PUMA,POINT (-2029771.126306363 -150363.9561104155),T34,"Los Angeles-Long Beach-Anaheim, CA Metro Area"
