MIGPUMA,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
5311200,43861,9492,23396,10973,8589,15026,20246,2166,216,406,2687,7627,1553,4694,993,303,969,574,899,106,1557,4309,6609,501,3899,1145,2648,3935,10683,12248,7503
5311300,35692,7774,18538,9380,7304,13515,14873,1439,58,488,1619,3540,874,4134,1035,246,721,293,893,67,1135,4195,4125,1369,3857,1172,4432,3168,8823,9923,6004
5311400,120744,25293,65597,29854,21118,36369,63257,1999,7,234,6048,3333,3116,12394,2677,1829,2559,1303,5499,903,7440,11982,15134,3040,8721,4114,28412,8940,23368,32884,30259
5311500,312299,73642,167132,71525,58489,98938,154872,1087,196,670,23311,17052,14318,38067,23281,3150,9856,5276,9489,997,22779,28906,52385,7507,28261,11380,14331,27152,65032,81032,65441
5311600,1400803,305894,809817,285092,189911,312205,898687,2666,428,5714,73188,100297,67758,160376,62546,117581,44160,30059,130852,35068,74890,102026,164737,30907,114017,45651,37882,105303,227691,326268,435647
5311700,282216,61747,151759,68710,46092,75117,161007,1587,200,1407,24054,56021,9278,35435,4816,5896,9588,3465,14529,1717,14278,19855,32750,6635,21839,7471,11395,22154,53114,73571,71630
5311800,69727,16610,35662,17455,15246,25228,29253,255,56,276,4499,2673,1199,10774,1519,1379,1634,1294,4815,395,2882,8186,11195,2852,7725,2414,3705,5273,13935,18254,15655
5311900,29897,6043,15050,8804,7141,11302,11454,895,27,212,1841,1758,462,3866,770,347,434,374,775,139,799,2815,5359,1134,3382,1347,3161,2450,7245,8444,5715
5400100,60583,11896,31155,17532,13719,22042,24822,10,2940,634,3877,6279,2592,6125,1528,460,2283,502,2021,956,2738,4027,11530,1051,6429,2050,2551,4483,17136,16246,10822
5400200,60534,14108,32524,13902,13865,21275,25394,12,3142,1102,4799,2744,1915,7820,2857,841,1251,549,3292,509,3254,5080,10759,685,5112,1911,2900,4894,16410,14886,10236
5400300,67897,17932,35726,14239,15078,22315,30504,62,652,649,4038,3987,1274,6601,1185,807,913,813,3314,1078,3226,10498,16090,478,6640,2144,3448,4492,15039,15397,15037
5400400,67791,15185,35748,16858,16950,23087,27754,299,208,397,3491,5065,1864,7683,3230,2194,1562,537,2931,381,3019,8818,11201,1058,7943,1777,4133,5669,16765,16790,13382
5400500,42098,8810,22465,10823,9988,17681,14429,366,2090,522,2726,5323,1002,4671,1610,393,914,269,843,393,1373,4042,8541,185,3374,1089,2372,3880,12999,10142,6267
5400600,29152,5733,15969,7450,6666,10725,11761,43,1796,244,2536,4245,529,3800,725,230,796,234,684,173,665,2972,4783,75,2363,850,1409,2466,9108,7573,4272
5400700,42093,8918,22923,10252,10096,15685,16312,16,258,470,2472,3483,928,6181,1803,481,1704,371,1274,425,2371,3011,7173,573,4225,1352,3522,3220,11139,11183,7633
5400800,67993,16388,36634,14971,16580,25799,25614,223,116,782,2742,5618,1997,8712,1868,724,1270,691,2323,780,4046,6675,17884,957,6560,1700,2325,5073,16843,17380,12309
5400900,28831,5838,16459,6534,5872,9086,13873,99,1069,614,2992,2735,1761,3145,1298,250,765,522,1344,317,2047,2429,3444,313,2061,815,811,2397,8080,7509,5007
5401000,108895,21421,59591,27883,22022,41031,45842,29,2050,1074,5154,3546,3650,12028,3277,2091,4854,1343,5811,2133,7639,6139,22239,1351,9107,3127,12253,8370,28367,28815,21922
5401100,28972,5947,15384,7641,7319,12713,8940,457,557,211,1424,2320,677,3786,864,302,457,271,777,84,1093,2942,5611,249,4554,860,1476,2708,8592,7176,4549
5401200,64451,14549,34811,15091,15503,26891,22057,108,2459,542,2329,2036,2355,9150,1709,828,1187,473,2072,669,5698,4733,14881,817,6852,2287,3266,5589,17164,16248,10901
5401300,24157,4516,13997,5644,4936,8922,10299,125,4356,292,579,595,361,2781,1158,143,487,192,574,196,923,2881,4328,107,1478,826,1775,2171,7150,6297,4023
5500100,64124,12862,31706,19556,18540,22864,22720,913,145,395,2594,11198,2200,6915,2880,641,1415,544,1308,662,1600,6036,8980,1493,6050,1677,6478,4324,18323,18328,10287
5500104**,348257,85717,186992,75548,73636,92616,182005,2012,130,1404,16290,24414,13388,30925,7667,17272,18952,4712,24528,10075,17795,39183,51178,5392,27332,11335,24273,21651,67213,85241,88435
5500200,160858,38474,85430,36954,36678,51207,72973,844,73,726,7602,27576,8420,15704,7680,1602,9965,1378,6887,5949,6835,10989,23161,3044,13463,4341,4619,11423,38713,42651,29597
5500600,43387,8769,21287,13331,12222,15959,15206,875,3,172,2034,6219,1442,6408,1360,504,1987,374,869,337,1239,3274,5144,1140,4502,1250,4254,3053,12381,12504,6680
5500700,73496,16549,36674,20273,18850,25339,29307,2236,1331,417,3020,14931,2191,7516,4963,492,1699,307,1474,1009,1658,7319,9854,489,5676,1330,5584,4926,19838,20454,11729
5500800,54736,12236,26312,16188,15436,18656,20644,1980,61,153,2073,9803,2656,9605,1433,1162,1558,206,1268,251,1294,5726,6970,655,3375,1164,3343,3432,14638,15075,9355
5500900,72154,20250,35385,16519,18887,23724,29543,40,1,539,2710,7925,3811,8275,2619,852,4246,725,2154,1680,2567,6182,15139,857,6654,2943,2235,3593,14656,19206,14449
5501000,58708,14154,29329,15225,15537,20070,23101,684,204,345,2688,11875,1920,7211,1382,198,1492,524,1644,535,1373,3895,6925,962,8342,1240,5269,4342,15693,15376,9143
5501001,67895,15865,34110,17920,17872,21067,28956,1593,39,200,3523,19403,2888,6979,2819,636,1193,343,1188,1534,3422,4122,8185,896,4384,1602,2946,5071,18864,17598,10497
5501300,39446,7995,19573,11878,11097,13015,15334,1050,129,144,1737,10965,686,4551,1167,253,761,287,681,109,770,2647,5172,474,4053,1068,2742,2966,12018,10783,5684
5501301,39885,8732,20228,10925,10229,12568,17088,2286,66,843,1961,10981,1191,3908,1295,172,975,207,926,605,1351,2928,4521,355,2641,947,1726,2491,10824,11116,6722
5501400,49315,11096,24202,14017,14008,17698,17609,1851,84,221,1560,11563,1397,5574,1171,491,1189,223,719,218,940,4362,7035,848,4550,1175,4144,3670,14359,13240,6950
5501401,63879,16022,31786,16071,16374,19795,27710,1494,354,153,3628,14689,2581,7878,1760,1478,2268,470,1350,452,1861,5001,7706,702,5244,1771,3039,4222,16310,16685,10640
5501500,112084,27308,58580,26196,26546,33888,51650,720,58,210,8025,19208,5975,12217,3409,1228,7257,879,3803,1705,8283,7735,14025,1110,8807,4046,3384,6607,26637,29343,22189
5501501,97233,22758,51826,22649,20314,27801,49118,244,2,162,5425,23455,3018,8803,3503,1650,3849,763,4006,4235,4583,5369,13173,747,6568,3360,4318,5836,23274,26105,19260
5501600,72550,17035,37681,17834,16107,24712,31731,1010,115,287,2528,17615,4912,7592,2261,477,4841,439,2084,2611,1986,3980,10623,1227,4650,1591,1721,4175,18442,19852,13046
5501601,87187,19896,44584,22707,21051,29760,36376,1918,28,357,3056,13237,2640,9418,6322,1338,5266,575,2255,556,2298,6127,16683,589,7158,2579,4787,5330,21524,24250,16187
5502400,66874,16631,34490,15753,16928,22905,27041,540,139,318,3057,10378,5848,7942,2668,1440,1449,425,1566,2077,2793,5629,9059,653,6133,1714,3046,5442,16382,17040,11379
5502500,60937,14434,31333,15170,13657,17739,29541,652,10,160,2405,21938,2787,5745,1229,261,2925,219,1038,981,2134,3750,6607,713,4291,1470,1622,3838,15227,16151,11287
5510000,67082,18819,33696,14567,19471,21484,26127,234,0,119,1731,8160,4296,8370,6150,205,816,585,1473,2370,4985,6312,9221,772,6298,1737,3248,6378,14583,15881,11421
5520000,98497,24428,48929,25140,26096,29020,43381,673,100,212,3823,24548,5041,11697,2475,920,3489,689,4190,750,4480,5817,12234,1859,8197,3609,3694,6926,23935,25347,17861
5530000,74992,18464,37980,18548,19414,23301,32277,193,25,150,3020,17907,3652,8766,2045,490,1945,499,2105,854,4807,5180,11383,803,6400,1863,2905,6807,17816,19073,12832
5540100,515625,124770,273457,117398,129613,151561,234451,48,21,2112,11368,51427,18935,45794,16817,9494,25258,7073,25043,20347,42089,46583,101883,11881,41023,17222,21207,44883,107071,126508,112393
5550000,41171,10426,19869,10876,11897,13653,15621,515,2,82,1624,8939,1655,4258,1061,255,590,317,1127,180,1732,4655,3953,1105,5802,1225,2094,3781,9690,9906,7368
5555100,134211,34510,66811,32890,36090,46168,51953,1883,588,269,5275,24637,4634,15764,5322,1263,4732,796,3713,3881,5701,9735,22504,2192,10870,3451,7001,7938,32180,36469,23114
5555102,51652,14328,25451,11873,14852,15945,20855,730,3,185,2379,10415,2428,5691,2994,444,1331,294,1682,199,1776,4691,7192,690,5267,1281,1980,2907,11580,13419,9418
5570100,254590,60515,132905,61170,57231,70317,127042,233,302,870,17297,43634,17818,26154,7564,5442,13615,3284,16775,8824,14730,12912,29348,4032,16748,8912,6096,17952,55698,65204,55221
5600100,54624,11754,29036,13834,14569,17808,22247,882,1574,370,5129,1670,953,5838,1332,953,1532,945,2346,136,1702,5316,8056,1740,9497,1628,3025,4896,12946,14447,10581
5600200,45443,8889,24613,11941,9694,13269,22480,615,6767,873,3122,1574,2102,4279,1455,570,989,554,1214,348,1126,4983,5484,335,3835,1408,3810,3921,12436,12994,7203
5600300,63021,15408,32819,14794,14940,20399,27682,499,791,227,3792,1571,1294,7337,3119,1322,2242,835,2825,83,2224,8711,9714,682,6383,1698,7672,5195,13416,16437,12565
5600400,53153,11890,28441,12822,11754,16371,25028,526,4880,467,3405,2549,2776,6124,1957,625,1388,1218,1800,110,1839,4856,7425,838,5363,1792,3215,4663,13825,14622,8153
5600500,52023,10586,28254,13183,11987,15653,24383,378,6601,764,3471,1905,1339,5556,2100,778,926,842,1439,198,1120,6529,6784,465,5267,1223,4338,4640,13677,14717,8403
