puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
0603707,32552,7480,17252,7820,6982,14265,11305,114,0,81,2751,4944,1585,4044,1981,379,589,711,455,180,1931,3651,5114,120,2833,871,218,7656,5608,6726,5082
0603708,40283,7614,22296,10373,9087,15501,15695,150,0,0,3634,7033,2898,3118,2226,394,470,998,1082,181,2456,2755,9227,122,2285,1254,0,8547,7132,9231,7759
0603709,26805,5184,14276,7345,5853,7990,12962,34,0,96,1017,327,462,2129,467,230,1016,350,7427,81,1058,2956,4859,443,2247,1318,288,3312,3869,5990,8450
0603710,72963,14909,40102,17952,13445,24545,34973,155,264,857,3904,10383,8944,7162,2037,821,734,444,3280,628,4914,9060,10817,386,4576,2936,661,13658,12152,16740,15504
0603711,64454,14680,34204,15570,15011,23924,25519,113,0,1187,6506,4201,2187,7637,424,1639,1603,1164,3414,837,2311,7940,11148,1272,7537,2420,914,9966,10498,15324,13986
0603712,45705,8816,25467,11422,8887,15533,21285,9,1,197,4428,4395,3948,3461,2213,574,724,364,690,51,2679,5132,11739,245,3044,1210,601,8864,7950,11179,8896
0603713,42178,9675,22131,10372,10839,15920,15419,8,0,45,1348,1611,1507,4771,366,311,989,743,2377,99,3602,10149,6702,153,3938,2548,911,6022,6459,9643,10379
0603714,69716,16279,37583,15854,14126,26909,28681,18,14,88,2559,6464,11525,8302,3833,383,3424,1360,2723,2142,8095,3707,4258,759,7796,1321,945,11387,11035,15060,15955
0603715,30885,8786,15342,6757,10039,11819,9027,4,0,227,555,510,527,5981,306,251,709,339,764,133,3923,2979,7859,426,3653,869,870,5127,4747,6542,5683
0603716,55919,11197,31118,13604,8770,21123,26026,7,2,154,1908,13899,8121,5038,5308,338,426,355,997,713,4094,2880,7496,183,2843,927,230,11958,9627,12558,10579
0603717,66124,15920,33451,16753,18413,27107,20604,770,14,33,1804,1392,2384,9896,550,1119,2721,1833,3849,1033,2018,4751,15091,2316,10720,2193,1637,10870,10126,13939,15269
0603718,103679,22523,57654,23502,20215,31437,52027,21,3,491,1715,1082,1654,9183,1812,3144,10131,1521,9851,2103,4867,14647,22087,1787,11658,4193,1729,13041,15187,23860,29068
0603719,108976,23065,61470,24441,30145,36381,42450,18,37,318,3283,8194,2335,12540,1084,1437,5692,2115,8136,3329,8248,5860,32046,1439,7943,3299,1623,14783,17355,25728,28045
0603720,221794,38294,130022,53478,98253,45593,77948,88,0,397,3281,7341,3286,9844,1976,125667,2237,2121,14335,1391,9198,3802,13132,10332,9223,3424,719,21722,34298,53990,73490
0603721,32068,7169,17742,7157,9138,12425,10505,23,1,0,1621,2110,1221,4008,739,1594,597,716,2121,157,1344,2117,8116,747,3255,1581,0,5623,5340,7067,6869
0603722,59270,12868,32731,13671,14294,22667,22309,5,9,20,4039,3506,2648,9561,1492,1570,1738,1458,2774,138,3292,4127,16088,482,3463,2054,806,10100,9938,13571,12793
0603723,25457,5768,13720,5969,6697,10018,8742,4,0,0,888,1074,526,4575,424,82,364,733,467,323,1041,1754,9943,113,2553,458,135,4919,4025,5614,5131
0603724,67186,15492,35916,15778,16717,25259,25210,30,2,883,3481,938,2257,5415,2445,1269,1726,1731,4702,630,3718,4684,22241,1385,6330,3157,162,10232,10573,15117,15772
0603725,92799,20922,50764,21113,21650,28561,42588,10,9,52,3683,1686,2224,11565,370,1666,13833,2403,8804,1316,10638,4362,17915,1424,7701,2821,317,12379,13808,21183,24507
0603726,59958,12892,32892,14174,10821,18144,30993,180,2,115,2957,2233,2107,4314,261,1658,6218,2240,8370,2908,4182,5612,4201,1557,7894,2460,489,7408,8769,13681,17208
0603727,116324,25131,62409,28784,39213,33069,44042,50,0,10,2026,516,1125,7725,405,34999,4184,4195,10067,509,9751,5288,8812,5380,14762,6517,3,14912,17272,25742,33267
0603728,100183,25553,56967,17663,15261,26195,58727,10,0,325,1778,2251,3107,9897,910,15731,3102,3065,16465,533,3416,6188,9999,2843,14570,4550,1443,12113,13970,20346,28201
0603729,211337,40366,122783,48188,60791,41830,108716,102,10,3,2274,1733,2328,10326,3244,42886,10097,7615,29816,3511,8015,27318,30190,8319,12300,10027,1223,21757,29179,47684,72351
0603730,115932,25853,65440,24639,20445,35561,59926,26,0,74,1771,900,1468,12493,806,4675,4089,3519,8185,869,7051,20318,26142,2885,13549,5521,1591,15589,16766,25309,32415
0603731,102091,25671,56062,20358,18838,33949,49304,28,3,96,1362,948,2475,12645,387,5515,3346,4133,9764,1109,5103,2697,14175,7453,21700,7664,1488,14242,15377,21309,25492
0603732,98209,20656,55697,21856,27048,28784,42377,20,0,2,577,1080,1219,7354,932,18327,643,1743,5612,1183,2519,5662,29432,4150,14290,3406,58,12947,15175,22623,26808
0603733,47056,9359,26105,11592,9939,15833,21284,3,0,59,712,540,983,3520,142,1344,2520,1471,4435,1323,3879,2822,14294,458,6360,2055,136,6345,7443,11047,12862
0603734,83895,17825,46610,19460,18352,29168,36375,30,0,4,915,1451,1351,6173,2234,2864,3939,1198,4471,371,7135,20973,16303,2094,7838,3558,993,13273,13320,19043,20434
0603735,38924,8813,20819,9292,10481,13822,14621,0,51,64,1759,2775,1290,3848,1274,587,798,384,1533,1624,1164,7772,7419,491,4429,1211,451,6991,6240,8383,8497
0603736,36205,8446,18938,8821,9967,14212,12026,15,0,57,988,1234,1348,5974,422,330,1721,631,1908,173,2567,3287,7472,334,5808,1124,812,6179,5596,7738,8246
0603737,52466,9153,29359,13954,12509,17239,22718,25,0,1552,779,1900,1724,4102,1372,323,3117,438,1985,3118,2295,4172,11492,194,5710,1056,7112,9305,8175,12518,13315
0603738,50493,9988,26989,13516,12563,20473,17457,41,0,149,1668,7613,4768,4237,2627,386,2868,456,1139,2044,6686,3836,6948,94,2870,1494,569,11025,8452,10858,10170
0603739,49290,12178,25582,11530,13714,17848,17728,35,0,153,1758,1860,2341,5479,2029,137,1440,705,1421,67,2760,6347,13560,538,5825,2559,276,7996,7861,11251,10004
0603740,42782,9938,22789,10055,10059,16754,15969,14,2,588,877,5362,3270,7092,3220,253,588,722,674,338,1599,4041,6765,189,4899,1415,874,9120,7598,9299,6827
0603741,86324,18982,45767,21575,17649,38528,30147,11,0,56,2079,12998,14633,8160,5571,506,688,813,3110,4188,11922,2486,7321,2824,6312,1438,1208,21886,15375,17880,12201
0603742,61593,12846,33703,15044,9282,28302,24009,148,0,89,741,19705,13407,5714,4516,171,531,202,725,273,2510,2993,4171,86,3660,1276,675,16257,10897,12404,9189
0603743,18106,3812,9935,4359,4335,7849,5922,8,2,53,393,1734,590,1701,190,109,231,273,386,31,1810,2584,5490,53,1835,596,37,4468,2956,3788,3082
0603744,381550,65388,224217,91945,45607,83236,252707,204,109,15659,4725,13808,27200,14896,9548,8327,17983,5355,36050,6438,14983,12020,37767,18819,25397,10650,101612,52448,59304,98159,106251
0603745,20447,4141,11463,4843,4393,9821,6233,0,0,3,226,4305,3047,1415,604,50,80,227,1873,62,229,2533,4214,22,1031,376,150,5188,3604,3969,3545
0603746,21342,4845,11280,5217,5616,8582,7144,0,0,30,308,280,288,1750,92,105,1164,163,611,49,3283,3042,4749,534,2559,2177,158,4675,3643,4492,3687
0603747,32261,6938,17558,7765,8880,12058,11323,0,0,76,1323,1866,1759,4034,726,1147,369,625,1049,331,2235,2969,9853,202,2310,1341,46,6248,5711,7487,5877
0603748,207223,49914,113631,43678,38712,67836,100675,24,0,119,2460,5631,4143,15232,47388,21230,2670,5473,22231,1690,11317,12061,17683,2407,27032,6855,1577,30760,32806,45522,48221
0603749,28731,6179,15161,7391,6653,11742,10336,3,0,47,1035,2072,976,3954,2660,322,344,1017,577,92,978,1860,6680,1301,2731,1351,731,5773,5091,6710,4978
0603750,21985,4831,11579,5575,7122,9453,5410,1,0,0,433,3717,453,2813,606,50,213,292,128,0,220,2214,7643,49,2131,986,36,5254,4180,4701,3019
0603751,14705,3116,7882,3707,4976,6501,3228,0,0,2,158,2031,745,1414,148,16,196,29,85,21,67,2480,5653,15,1397,248,0,3500,2733,3181,2175
0603752,33235,7529,17791,7915,6636,12769,13830,2,0,22,564,4823,1612,4950,4039,161,396,214,828,165,721,3749,6710,76,3204,527,472,7865,5957,6948,4936
0603753,47230,13466,24215,9549,12274,17160,17796,26,0,226,1475,2729,1176,9818,705,393,2290,895,858,209,3578,5356,9590,249,5738,1271,648,7874,7464,10055,8371
0603754,86368,17593,47817,20958,12749,30703,42916,6,124,249,7282,15674,20417,6109,6173,287,869,1252,2125,1939,5377,5765,5760,363,3561,2083,953,17111,15561,20343,15760
0603755,29426,6823,15619,6984,8202,11010,10214,16,0,35,949,1355,1827,4533,670,133,358,440,652,43,3640,5086,5716,246,2628,715,384,5549,4928,6632,5494
0603756,35991,7538,19789,8664,7185,13500,15306,26,15,18,2161,4331,2106,3686,873,322,388,768,823,597,2847,3164,9258,352,2409,1247,600,7474,6171,8197,6611
0603757,66333,12578,37014,16741,10183,27903,28247,101,75,623,3169,16790,7403,4977,9787,603,279,330,1355,878,4080,5287,5726,94,3155,1240,381,15147,12357,15244,11007
0603758,44832,9561,24010,11261,10628,18073,16131,46,0,15,3047,4907,1987,5150,1878,212,718,887,1655,552,2495,5630,7270,1269,4998,1547,569,8778,7804,10109,8580
0603759,31618,7532,17641,6445,5815,9632,16171,0,0,89,940,7454,1104,4420,2120,216,345,471,837,56,1647,3308,3780,344,1952,821,1714,5438,5621,7138,5889
0603760,123899,27208,68293,28398,18083,29176,76640,240,0,244,3005,25061,3464,10531,2766,7631,4926,3014,18724,2998,9565,3928,6610,2536,14094,3133,1429,13981,17679,28204,36827
0603761,104066,23013,55876,25177,20310,34272,49484,399,356,461,2235,13143,6998,12309,3256,1211,2870,1815,7220,560,10956,4740,21948,884,8934,2740,1031,15146,16359,24595,24953
0603762,72752,15480,39619,17653,13463,28573,30716,186,91,0,4147,8844,5849,6305,8815,651,525,1204,3155,1007,14006,5066,5104,685,4759,2337,16,14844,12735,16012,13681
0603763,29868,6573,16212,7083,7152,11010,11706,37,141,47,3443,1456,1150,2844,976,346,593,1202,1658,78,2575,1738,7028,297,2331,1675,253,5889,5312,6989,5105
0603764,69165,19490,35073,14602,17179,26202,25784,18,36,58,1479,3412,3512,15506,3721,1233,2915,818,2261,2050,3410,4515,7599,2712,10903,2062,945,10335,10764,15004,13572
0603765,67200,16472,34959,15769,16410,22206,28584,76,161,365,1436,3763,2222,8161,2548,980,1876,1527,3775,1943,6966,9910,8711,1059,8370,3114,237,9388,10547,15422,15371
0603766,62537,11818,36434,14285,10095,17151,35291,22,157,958,808,1819,1306,2588,8950,456,1381,513,4106,4320,2496,1610,15632,1450,7255,1876,4834,9173,10507,16448,14591
0603767,61678,11362,34763,15553,11309,18989,31380,127,10,38,2612,5597,4776,4542,13030,476,874,515,3062,209,7191,2495,8026,396,4539,1838,1325,11115,11060,15508,12633
0603768,23612,5675,12006,5931,6297,9045,8270,38,0,33,998,181,416,2381,259,262,847,1891,1874,33,1206,3129,2991,1194,4198,1292,389,3628,3634,4999,5676
0603769,24589,6089,13253,5247,6307,8782,9500,7,211,0,1987,1478,858,3657,1754,81,360,498,1544,287,1827,1271,4244,281,3032,1041,171,4342,4328,5645,4185
0603900,49374,10617,27098,11659,12276,18098,19000,10664,97,320,2076,3272,1024,3291,883,364,364,303,638,340,1328,4568,8692,1567,4105,899,4579,9505,9598,11985,7669
0604101,48161,9183,25937,13041,9520,13069,25572,429,1,160,3523,2908,1214,3858,414,1635,950,721,3527,1323,3863,3650,9325,1233,4475,2603,2349,5293,7304,11705,14676
0604102,65845,12775,35599,17471,12627,16923,36295,79,5,634,4465,1695,1596,9556,1301,953,2195,1540,5935,926,2458,6083,9091,2063,7788,3608,3874,7117,10139,15841,19973
0604701,31571,6569,16998,8004,5900,13886,11785,8906,3,250,1101,5559,1380,2364,1494,41,195,133,227,752,346,3742,1950,225,1813,415,675,7398,6037,6852,4715
0604702,43921,10681,23797,9443,11287,16775,15859,4180,0,395,1546,3875,471,4691,1654,200,894,454,861,630,1766,7853,6892,428,3395,864,2872,7231,7840,10704,7465
0605301,74724,16324,38509,19891,16618,26200,31906,8074,16,1096,4088,1502,2067,6097,1506,457,1248,1132,4077,953,3857,6908,8980,2136,15116,3397,2017,12276,12630,17636,15858
0605302,73854,15985,39754,18115,15877,25033,32944,23778,0,128,2248,2408,3034,6593,1446,673,839,641,1459,533,2762,6531,8819,484,4507,1647,5324,16054,12672,16411,12732
0605303,44722,9281,24270,11171,10381,14705,19636,16726,242,82,1994,4250,847,2002,709,86,296,271,386,17,847,4113,3573,267,3286,644,4084,10206,8152,10050,7033
0605500,75882,16162,40873,18847,13998,22472,39412,4971,24,128,4671,12536,1922,5806,1785,426,1298,840,2189,684,4327,5012,10805,1108,11896,2211,3243,12235,13139,18429,15917
0605700,31036,6295,16063,8678,8155,10334,12547,188,23,522,3207,1454,405,3488,451,280,533,696,1430,52,1274,3218,5446,1297,3400,1834,1838,2891,6545,8530,6775
0605901,53385,12844,27528,13013,12077,19256,22052,155,7,441,4492,2520,2191,6493,348,521,1544,1512,4181,265,2766,5127,6393,1280,9973,2239,937,7178,8317,12140,12906
0605902,40225,9492,20724,10009,9240,13247,17738,5,0,26,2203,3765,1171,5184,315,583,1187,677,2366,194,2423,6070,7708,1081,3529,1704,34,4870,5957,9201,10705
0605903,116771,27303,63877,25591,22409,34881,59481,27,11,183,5409,2773,4173,13147,1844,2281,8452,5955,14480,2329,6362,4150,17186,2623,18404,5054,1928,14075,16832,26092,32469
0605904,331290,68923,192091,70276,43418,83014,204858,264,6,843,16195,44369,21373,15524,4737,14040,29197,13397,49471,11625,32502,24780,20963,2965,20892,6227,1920,39270,47385,76177,99535
0605905,80841,18554,44366,17921,15751,26234,38856,1045,14,47,6718,6825,5302,8804,483,1208,6063,2528,9177,1925,5200,4832,7483,912,8348,3589,338,11394,12265,18881,19747
0605906,92642,23061,49077,20504,21062,32323,39257,21,3,210,7339,9920,5432,10585,3836,604,7729,1190,4004,2801,11579,7647,6447,852,9071,2406,966,14181,15018,21416,18966
0605907,87940,21240,46470,20230,18961,31342,37637,6,11,328,6308,10542,4292,10158,2370,641,2124,1208,4663,1277,5288,10268,13154,1182,10475,2874,771,13831,13806,20004,19059
0605908,93917,22250,49006,22661,19230,30988,43699,58,15,49,5918,11792,7204,8587,2573,1312,3965,1338,5296,2187,4868,5721,10918,6446,11607,2518,1545,13498,14746,22144,21279
0605909,63669,19469,30172,14028,16902,28842,17925,166,7,0,1293,1600,621,3984,451,102,642,571,843,1224,2006,4385,6969,22513,14837,1454,1,10662,9455,13480,10603
0605910,161820,35506,88063,38251,32228,52216,77376,61,90,1042,19018,16918,10042,11616,2960,2733,6995,3264,14019,4691,18262,5753,24426,4838,9526,3475,2091,25879,27114,39351,33970
0605911,97541,22808,52736,21997,19559,34105,43877,113,0,115,10451,6102,4081,8099,1546,522,3795,1783,5716,1493,17626,6707,14581,701,7903,3301,2906,15703,15556,22828,20646
0605912,56259,12943,29504,13812,14834,21080,20345,76,23,612,3572,7346,3071,8282,646,893,1298,804,2080,463,4695,4557,8326,568,6668,1795,484,10599,9291,12844,10582
0605913,40893,10579,20848,9466,13557,16364,10972,3,168,0,1482,1335,996,5614,658,554,605,382,896,232,4346,4959,7921,419,7663,2128,532,7435,6330,8978,7571
0605914,72152,17654,37807,16691,16301,25369,30482,62,45,195,5225,10034,4301,8300,1198,778,1720,1206,4447,643,4420,5825,8022,1137,10098,2933,1563,10361,11396,16695,16046
0605915,21874,5916,11208,4750,5953,7868,8053,85,51,146,1027,549,523,2446,91,241,424,748,1586,281,3560,1555,3684,878,3190,789,20,3088,3198,4712,4960
0605916,46452,9467,25165,11820,8917,19794,17741,10,0,1,2741,9652,2787,5356,1201,120,563,622,2141,364,6774,4767,3989,489,3417,1397,61,10424,7946,10243,8372
0605917,109280,21022,62696,25562,16323,31743,61214,63,8,774,4988,8626,4473,6889,1084,1062,7109,1583,7833,2481,12902,9564,8325,540,5014,2044,23918,16991,17046,27206,27015
0605918,123084,30652,65797,26635,25186,39601,58297,17,12,1135,5534,6294,6273,17180,1088,1301,3776,2261,10174,5885,10304,7951,21632,2397,15270,3537,1063,15918,18139,28729,29646
0606101,84773,20509,46201,18063,17254,25728,41791,67,88,46,6740,2477,2591,13199,1357,742,5830,2749,4580,1489,5989,3934,17638,1613,8852,2989,1803,8278,13819,21255,20912
0606102,40011,9534,21924,8553,9085,13228,17698,70,8,141,5376,1795,1837,4080,816,1218,2108,638,2612,117,2599,5105,3533,2556,3371,1444,587,4257,7030,10255,8935
0606103,42156,9735,22054,10367,11189,13449,17518,238,6,587,4120,1414,1022,3948,333,387,1003,1471,2261,113,2303,2974,5140,2879,6701,1565,3691,4251,8121,11117,8932
0606501,42828,9295,23571,9962,10809,18118,13901,7922,20,880,3034,1224,1296,3523,716,383,363,396,612,21,3120,3920,4159,2167,4947,807,3318,11780,7689,8592,5472
0606502,63247,15032,32544,15671,14264,25747,23236,15,5,245,2804,469,636,7864,1305,577,824,1167,1415,21,3127,3686,16255,3639,15327,2552,1314,10679,11072,15046,11418
0606503,61698,15485,33116,13097,13398,23582,24718,620,3,184,4575,5454,3270,8696,706,968,1283,850,3351,105,4269,5623,5331,914,11571,2003,1922,8913,10550,14920,11830
0606504,30906,8188,16707,6011,8231,11736,10939,87,0,26,4868,596,437,3719,282,238,531,576,1310,21,1966,3477,7022,649,3714,1093,294,4409,5216,7351,5742
0606505,33653,8746,17609,7298,9675,12511,11467,415,61,1120,4066,1471,681,5200,837,368,388,501,984,3,1135,5732,4249,582,4566,1094,200,5593,5982,7941,5391
0606506,32659,8085,17256,7318,9537,13073,10049,534,4,106,1620,2706,679,4633,560,279,421,412,1113,118,1013,4611,7741,810,3908,944,447,5180,6123,7906,5365
0606507,29345,7679,15257,6409,7854,11657,9834,508,23,100,1930,1217,541,6110,472,144,242,457,402,14,475,4032,4747,1060,4798,746,1327,5113,5504,6874,4175
0606508,44173,14530,22000,7643,12810,18631,12732,31,0,12,594,893,217,5233,13636,184,512,602,443,128,2051,5615,8511,316,4341,513,341,7371,7345,9008,5919
0606509,30734,7767,16967,6000,6785,12097,11852,538,112,29,5075,2868,635,3073,5247,72,248,237,494,24,1010,3906,2777,96,2027,704,1562,6500,5632,6625,4210
0606510,77129,20428,40948,15753,16011,28045,33073,672,0,334,8702,6085,5400,7770,5547,728,1250,1085,2514,667,7632,10458,8343,397,4704,2344,2497,13773,13526,17267,12135
0606511,84122,18699,47742,17681,17020,27987,39115,66,6,635,5293,2681,1628,7470,657,1202,2003,917,2863,353,4927,9953,15701,586,8102,1887,17192,13168,14391,21155,16709
0606512,26629,6801,14140,5688,6038,9994,10597,376,72,142,4306,3868,2143,2692,515,288,374,283,1006,275,1532,2794,1719,250,3099,884,11,4985,4778,5848,4217
0606513,75289,18093,41039,16157,15998,27724,31567,83,48,23,13021,10308,4421,7474,1799,443,1709,896,2635,716,7691,5418,7875,381,6203,2418,1727,13956,13286,17351,12603
0606514,49577,13593,26437,9547,10282,19800,19495,67,2,232,5277,3985,3576,4044,14569,123,242,452,1083,24,4870,3119,3060,663,2970,1097,122,10116,9105,10397,6366
0606515,52961,12571,27166,13224,13295,23845,15821,157,5,133,3900,811,729,6015,785,385,1065,1363,2157,86,5706,4334,6438,4254,11868,2350,420,10878,9478,11796,8238
0606701,25372,6985,13067,5320,7239,9273,8860,3,0,56,1345,56,232,5569,70,86,943,424,1010,71,1011,1076,8361,662,3158,983,256,2537,4270,6238,5342
0606702,90387,16291,53107,20989,12401,23997,53989,24,0,13,8261,5104,3039,6039,1748,1234,11878,873,7541,4220,8930,4253,10041,802,4028,1654,10705,9388,15758,24648,24302
0606703,28429,6562,14959,6908,8024,10431,9974,4,1,99,1099,131,175,2610,153,1219,739,776,1498,338,2042,6028,7150,554,2578,1155,80,2860,4814,7334,6859
0606704,59296,13261,32353,13682,14226,18320,26750,21,4,89,5123,1192,1621,7315,1298,882,1232,1146,1831,354,5845,5853,14612,862,5423,1595,2998,6747,10099,15006,14183
0606705,55570,12687,30581,12302,11626,17263,26681,41,0,28,3035,985,3977,4958,4713,1422,1501,1271,3469,1405,2895,4106,6728,631,5352,2281,6772,6445,9509,14013,12916
0606706,19451,4407,10877,4167,4768,6872,7811,36,6,11,2557,1519,2355,2071,1151,233,86,247,602,23,788,2374,3386,132,1078,791,5,2684,3731,4963,3666
0606707,197195,37613,112312,47270,32399,48091,116705,55,125,1825,4853,2830,2457,8975,2662,2616,5183,2620,14340,1574,18398,11414,20639,3630,17209,7640,68150,20814,32871,52689,53208
0606708,69868,13092,40957,15819,12431,20363,37074,550,0,3480,6628,5995,3634,6161,4138,460,345,453,832,429,4199,5074,17478,486,3521,2229,3776,9718,12809,17862,16387
0606709,27950,5952,15623,6375,7271,8838,11841,7,0,0,342,235,230,3253,384,148,218,324,569,0,2093,3639,12541,316,1930,473,1248,3268,4698,7104,6928
0606710,34336,9644,17877,6815,9802,11944,12590,51,0,72,1624,1665,432,5217,702,301,704,292,1595,239,1733,4628,5387,747,5546,1414,1987,4063,5405,8093,7131
0606711,19516,4830,10157,4529,5316,7153,7047,1649,73,1,1751,1105,470,3770,454,105,138,189,382,361,623,2105,2474,279,1965,623,999,2930,3550,4735,3471
0606712,46880,11317,26365,9198,9389,12924,24567,5,0,728,2090,386,356,5628,65,782,2922,1062,10631,1143,1779,2438,5330,759,5394,1433,3949,3931,7137,11296,13199
0607101,25409,5976,13280,6153,6960,9335,9114,174,204,391,1187,916,202,3739,706,169,185,533,1193,104,1075,4312,3804,268,4333,996,918,3607,5411,6308,4107
0607102,36645,9544,19603,7498,9146,13546,13953,18,19,337,542,4242,921,6043,1180,577,641,313,931,115,1919,4549,7784,487,4278,730,1019,5989,7026,8673,5413
0607103,28837,7710,15061,6066,8259,11537,9041,71,14,123,2213,849,425,4220,2167,182,523,368,754,30,684,4556,5884,370,3976,969,459,4694,5604,6875,3954
0607104,28122,7060,14208,6854,7335,10800,9987,35,192,373,1600,1018,229,2345,2026,105,191,535,602,5,745,5688,2356,4572,3642,798,1065,4201,5280,6782,4799
