MIGPUMA,Geo_FIPS,Geo_LOGRECNO,Geo_STATE,Geo_PUMA5,Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area Total Area (Land),Area Total Area (Water),Total Population Male,Total Population Female,Total Population Male Under 5 Years,Total Population Male 5 to 9 Years,Total Population Male 10 to 14 Years,Total Population Male 15 to 17 Years,Total Population Male 18 to 24 Years,Total Population Male 25 to 34 Years,Total Population Male 35 to 44 Years,Total Population Male 45 to 54 Years,Total Population Male 55 to 64 Years,Total Population Male 65 to 74 Years,Total Population Male 75 to 84 Years,Total Population Male 85 Years and Over,Total Population Female Under 5 Years,Total Population Female 5 to 9 Years,Total Population Female 10 to 14 Years,Total Population Female 15 to 17 Years,Total Population Female 18 to 24 Years,Total Population Female 25 to 34 Years,Total Population Female 35 to 44 Years,Total Population Female 45 to 54 Years,Total Population Female 55 to 64 Years,Total Population Female 65 to 74 Years,Total Population Female 75 to 84 Years,Total Population Female 85 Years and Over,Total Population Under 5 Years,Total Population 5 to 9 Years,Total Population 10 to 14 Years,Total Population 15 to 17 Years,Total Population 18 to 24 Years,Total Population 25 to 34 Years,Total Population 35 to 44 Years,Total Population 45 to 54 Years,Total Population 55 to 64 Years,Total Population 65 to 74 Years,Total Population 75 to 84 Years,Total Population 85 Years and Over,Total Population Under 18 Years,Total Population 18 to 34 Years,Total Population 35 to 64 Years,Total Population 65 and Over,Median Age,Median Age Male Population,Median Age Female Population,Total Population White Alone,Total Population Black or African American Alone,Total Population American Indian and Alaska Native Alone,Total Population Asian Alone,Total Population Native Hawaiian and Other Pacific Islander Alone,Total Population Some Other Race Alone,Total Population Two or More Races,Households,Households Family Households,Households Family Households Married-Couple Family,Households Family Households Other Family,"Households Family Households Other Family Male Householder, No Wife Pres","Households Family Households Other Family Female Householder, No Husband",Households Nonfamily Households,Households Nonfamily Households Male Householder,Households Nonfamily Households Female Householder,Occupied Housing Units,Occupied Housing Units Family Households,Occupied Housing Units Family Households Married-Couple Family,Occupied Housing Units Family Households Married-Couple Family Household,Occupied Housing Units Family Households Other Family,"Occupied Housing Units Family Households Other Family Male Householder,",Occupied Housing Units Family Households Other Family Female Householder,Occupied Housing Units Nonfamily Households,Occupied Housing Units Nonfamily Households Householder Living Alone,Occupied Housing Units Nonfamily Households Householder Living Alone Hou,Occupied Housing Units Nonfamily Households Householder Not Living Alone,Average Household Size,Population 15 Years and Over,Population 15 Years and Over Never Married,Population 15 Years and Over Now Married (Not Including Separated),Population 15 Years and Over Separated,Population 15 Years and Over Widowed,Population 15 Years and Over Divorced,Population 25 Years and Over,Population 25 Years and Over Less than High School,Population 25 Years and Over High School Graduate (Includes Equivalency),Population 25 Years and Over Some College,Population 25 Years and Over Bachelors Degree,Population 25 Years and Over Masters Degree,Population 25 Years and Over Professional School Degree,Population 25 Years and Over Doctorate Degree,Population 3 Years and Over,Population 3 Years and Over Enrolled in School,Population 3 Years and Over Not Enrolled in School,Population 3 Years and Over Enrolled in School Public School,Population 3 Years and Over Enrolled in School Public School Pre-School,Population 3 Years and Over Enrolled in School Public School K-8,Population 3 Years and Over Enrolled in School Public School 9-12,Population 3 Years and Over Enrolled in School Public School College,Population 3 Years and Over Enrolled in School Private School,Population 3 Years and Over Enrolled in School Private School Pre-School,Population 3 Years and Over Enrolled in School Private School K-8,Population 3 Years and Over Enrolled in School Private School 9-12,Population 3 Years and Over Enrolled in School Private School College,Population 16 Years and Over,Population 16 Years and Over in Labor Force,Population 16 Years and Over in Labor Force in Armed Forces,Population 16 Years and Over in Labor Force Civilian,Population 16 Years and Over in Labor Force Civilian Employed,Population 16 Years and Over in Labor Force Civilian Unemployed,Population 16 Years and Over Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Civilian Population in Labor Force 16 Years and Over Employed,Civilian Population in Labor Force 16 Years and Over Unemployed,Employed Civilian Population 16 Years and Over,"Employed Civilian Population 16 Years and Over Management, Business, and F",Employed Civilian Population 16 Years and Over Professional and Related Oc,Employed Civilian Population 16 Years and Over Healthcare Support Occupati,Employed Civilian Population 16 Years and Over Protective Service Occupati,Employed Civilian Population 16 Years and Over Food Preparation and Servin,Employed Civilian Population 16 Years and Over Building and Grounds Cleani,Employed Civilian Population 16 Years and Over Personal Care and Service O,Employed Civilian Population 16 Years and Over Sales and Related Occupatio,Employed Civilian Population 16 Years and Over Office and Administrative S,"Employed Civilian Population 16 Years and Over Farming, Fishing, and Fores","Employed Civilian Population 16 Years and Over Construction, Extraction, a",Employed Civilian Population 16 Years and Over Production Occupations,Employed Civilian Population 16 Years and Over Transportation and Material,Employed Civilian Population 16 Years and Over Private Sector,Employed Civilian Population 16 Years and Over Public Sector,Employed Civilian Population 16 Years and Over Self-Employed (Incorporated,Employed Civilian Population 16 Years and Over Private Non-Profit,Employed Civilian Population 16 Years and Over Unpaid Family Workers,"Households Less than $10,000","Households $10,000 to $14,999","Households $15,000 to $19,999","Households $20,000 to $24,999","Households $25,000 to $29,999","Households $30,000 to $34,999","Households $35,000 to $39,999","Households $40,000 to $44,999","Households $45,000 to $49,999","Households $50,000 to $59,999","Households $60,000 to $74,999","Households $75,000 to $99,999","Households $100,000 to $124,999","Households $125,000 to $149,999","Households $150,000 to $199,999","Households $200,000 or More",Median Household Income (In 2017 Inflation Adjusted Dollars),SE_A14022_001,Per Capita Income (In 2017 Inflation Adjusted Dollars),Gini Index,Housing Units,Occupied Housing Units Owner Occupied,Occupied Housing Units Renter Occupied,Housing Units Occupied,Housing Units Vacant,SE_A10062B_001,SE_A10062B_002,SE_A10062B_003,SE_A10062B_004,SE_A10062B_005,SE_A10062B_006,Median Year Structure Built,Median Value,Renter-Occupied Housing Units,Renter-Occupied Housing Units Less than 10 Percent,Renter-Occupied Housing Units 10 to 29 Percent,Renter-Occupied Housing Units 30 to 49 Percent,Renter-Occupied Housing Units 50 Percent or More,Renter-Occupied Housing Units Not Computed,Median Gross Rent,Median Gross Rent as a Percentage of Household  Income,Median Selected Monthly Owner Costs as a  Percentage of Household Income,SE_A10037_002,SE_A10037_003,Population for Whom Poverty Status Is Determined,Population for Whom Poverty Status Is Determined Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined Under 2.00 (Poor or Strug,Population for Whom Poverty Status Is Determined 2.00 and Over (Doing Ok),Civilian Population 18 Years and Over,Civilian Population 18 Years and Over Veteran,Civilian Population 18 Years and Over Veteran 18 to 64 Years,Civilian Population 18 Years and Over Veteran 65 Years and Over,Civilian Population 18 Years and Over Nonveteran,Civilian Population 18 Years and Over Nonveteran 18 to 64 Years,Civilian Population 18 Years and Over Nonveteran 65 Years and Over,Total Population Native Born,Total Population Foreign Born,Total Population Foreign Born Naturalized Citizen,Total Population Foreign Born Not a Citizen
0500800,500800,51,5,800,111500,38.39876244530689,2903.73941500887,2953.275,2903.74,49.53542,54784,56716,3578,3354,3653,2165,6181,6232,6512,7311,7013,5595,2509,681,3331,3408,3471,2403,5477,7089,6829,7009,7097,5764,3362,1476,6909,6762,7124,4568,11658,13321,13341,14320,14110,11359,5871,2157,25363,24979,41771,19387,38.5,37.8,38.8,96819.0,8233.0,455.0,500.0,0.0,1266.0,4227.0,41781,28554,22322,6232,1209,5023,13227,6890,6337,41781.0,28554.0,22322.0,3751.0,6232.0,1209.0,5023.0,13227.0,11681.0,1991.0,1546.0,2.5,90705,22633,47888,3590,6590,10004,74479.0,12826.0,29280.0,17390.0,9723.0,3782.0,655.0,823.0,107271,26654,80617,19711.0,1131.0,10950.0,4941.0,2689.0,6943.0,452.0,1319.0,676.0,4496.0,88891,48170,140,48030,44589,3441,40721,48030,44589,3441,44589.0,4031.0,9698.0,927.0,832.0,1696.0,1864.0,1918.0,4530.0,4782.0,720.0,4062.0,4602.0,4927.0,30336.0,6068.0,4512.0,3303.0,370.0,3669,2941,2544,2759,3069,2522,2337,2884,1350,2168,3709,5227,3724,1145,1023,710,41393.0,2488189600,22316,0.4613,49611,29795,11986,41781,7830,29444.0,16409.0,4132.0,2573.0,6330.0,0.0,1986.0,99000.0,11986.0,460.0,5706.0,2451.0,1863.0,1506.0,658.0,25.2000007629395,13.8999996185303,16.8999996185303,10.1999998092651,104411,16156,28203,44359,60052,85997,7591,3961,3630,78406,62649,15757,108932.0,2568.0,1235.0,1333.0
0500900,1001900,105,10,1900,393956,518.5176539011103,759.773552618777,807.6637,759.7735,47.890158,188053,205903,13420,14457,12047,6844,17288,28024,23992,23081,23686,16188,6452,2574,12917,13479,11910,7263,16667,30683,26148,25451,27544,19668,9097,5076,26337,27936,23957,14107,33955,58707,50140,48532,51230,35856,15549,7650,92337,92662,149902,59055,37.39980606971337,35.66426098346009,38.91757861284002,219468.0,144945.0,781.0,8976.0,208.0,8449.0,11129.0,156546,94941,63214,31727,5788,25939,61605,26216,35389,156546.0,94941.0,63214.0,10982.0,31727.0,5788.0,25939.0,61605.0,53347.0,9931.0,8258.0,4.94,315726,105283,137571,8481,19435,44956,267664.0,23707.0,72820.0,78174.0,54548.0,24063.0,9173.0,5179.0,378282,95188,283094,77345.0,5641.0,38165.0,14366.0,19173.0,17843.0,2104.0,7600.0,3633.0,4506.0,310535,198491,2722,195769,185869,9900,112044,195769,185869,9900,185869.0,24990.0,51723.0,4613.0,4979.0,10889.0,6678.0,6660.0,20621.0,23648.0,448.0,10491.0,9822.0,10307.0,114452.0,35792.0,15512.0,19410.0,703.0,13260,8083,6285,8813,9755,8548,5885,7559,6573,11880,16988,17486,10970,7391,8905,8165,52523.00109656916,12378503000,63135,0.992,184205,91359,65187,156546,27659,150964.0,64394.0,14946.0,63202.0,7981.0,441.0,1979.1757861284002,156372.83554508624,65187.0,2095.0,29181.0,16370.0,13370.0,4171.0,837.6542456517986,29.28242156671866,15.623632159343108,38.0,20.0,386953,57191,77218,134409,252544,298897,27529,16583,10946,271368,223259,48109,372424.0,21532.0,8633.0,12899.0
0501100,501100,54,5,1100,196552,138.5329312048988,1418.81066321543,1466.914,1418.811,48.10334,95331,101221,6265,7466,5954,3785,11799,14260,12305,12119,10462,7143,2907,866,6254,7068,6399,4566,12961,13269,11776,13516,11440,8401,3681,1890,12519,14534,12353,8351,24760,27529,24081,25635,21902,15544,6588,2756,47757,52289,71618,24888,34.3,33.6,35.1,164947.0,20120.0,801.0,1997.0,0.0,3705.0,4982.0,71991,49996,37572,12424,3597,8827,21995,10945,11050,71991.0,49996.0,37572.0,8074.0,12424.0,3597.0,8827.0,21995.0,19112.0,3262.0,2883.0,2.66,157146,44017,80017,3582,9895,19635,124035.0,10479.0,40712.0,36672.0,23608.0,8787.0,1624.0,2153.0,189234,56529,132705,48755.0,2436.0,23220.0,9440.0,13659.0,7774.0,989.0,1251.0,1437.0,4097.0,154039,97107,1145,95962,92217,3745,56932,95962,92217,3745,92217.0,13816.0,23704.0,2186.0,1127.0,7060.0,3146.0,3070.0,9769.0,10255.0,297.0,7091.0,5910.0,4786.0,62016.0,15635.0,7430.0,7034.0,102.0,4811,3325,3458,4387,4187,4813,4749,2492,3813,5508,7187,9256,5050,3135,3556,2264,49932.0,4978692700,25330,0.4394,79478,45582,26409,71991,7487,63131.0,33012.0,9957.0,13174.0,6735.0,253.0,1994.0,157900.0,26409.0,706.0,11692.0,6276.0,5409.0,2326.0,771.0,29.6000003814697,15.1999998092651,18.7999992370605,10.0,191476,25111,39024,64135,127341,147650,13527,9141,4386,134123,113621,20502,190193.0,6359.0,1774.0,4585.0
0501200,501200,55,5,1200,119323,164.9013379021783,723.602376536108,730.4899,723.6024,6.887509,59762,59561,3519,4084,4742,2791,4519,7908,7537,7720,7170,6171,2920,681,3508,3946,3399,1975,4354,7800,8597,7355,7942,6251,3164,1270,7027,8030,8141,4766,8873,15708,16134,15075,15112,12422,6084,1951,27964,24581,46321,20457,38.9,37.3,40.4,104856.0,8837.0,148.0,1505.0,194.0,1361.0,2422.0,44420,31251,24419,6832,2319,4513,13169,6412,6757,44420.0,31251.0,24419.0,3551.0,6832.0,2319.0,4513.0,13169.0,11312.0,391.0,1857.0,2.66,96125,21954,51553,2082,6011,14525,82486.0,6720.0,24894.0,29688.0,13658.0,4958.0,1442.0,1126.0,116126,30337,85789,26731.0,1165.0,13317.0,5552.0,6697.0,3606.0,778.0,1741.0,209.0,878.0,95048,59899,140,59759,57067,2692,35149,59759,57067,2692,57067.0,6403.0,14100.0,1556.0,1498.0,2442.0,1771.0,2046.0,7655.0,7995.0,99.0,5281.0,2947.0,3274.0,37911.0,9456.0,3683.0,5977.0,40.0,1568,1696,1664,1385,1935,3363,1406,2448,1874,4928,5398,5774,4357,2935,2050,1639,59633.0,3624775200,30378,0.4119,48885,34955,9465,44420,4465,26595.0,12910.0,1261.0,5296.0,7128.0,0.0,1995.0,154100.0,9465.0,962.0,4177.0,2059.0,1389.0,878.0,835.0,24.1000003814697,15.6000003814697,18.7000007629395,10.6000003814697,118174,7831,25002,32833,85341,91219,11450,6633,4817,79769,64129,15640,115969.0,3354.0,1621.0,1733.0
0501300,501300,56,5,1300,143174,40.8368730227682,3505.9981189102,3589.574,3505.998,83.57594,72375,70799,5016,4279,5150,3592,8279,9412,8045,8760,8774,6923,3060,1085,4103,5685,3908,2457,6685,8939,7394,9103,9291,7497,3023,2714,9119,9964,9058,6049,14964,18351,15439,17863,18065,14420,6083,3799,34190,33315,51367,24302,37.5,35.9,39.5,126307.0,5480.0,97.0,1732.0,142.0,5604.0,3812.0,51223,33928,24654,9274,2236,7038,17295,8459,8836,51223.0,33928.0,24654.0,4278.0,9274.0,2236.0,7038.0,17295.0,15008.0,1267.0,2287.0,2.7,115033,33158,53910,2027,8874,17064,94020.0,13745.0,35463.0,23993.0,13930.0,5133.0,997.0,759.0,138660,35749,102911,32803.0,1964.0,15761.0,7847.0,7231.0,2946.0,538.0,564.0,140.0,1704.0,112028,63735,0,63735,59856,3879,48293,63735,59856,3879,59856.0,7574.0,9574.0,1533.0,940.0,3129.0,2086.0,1871.0,6798.0,7211.0,894.0,7897.0,6715.0,3634.0,41660.0,7609.0,6468.0,3984.0,135.0,4237,3782,3128,3427,3028,3872,2273,2815,1925,4584,4867,5412,3300,1447,1661,1465,43079.0,3260860300,22776,0.4644,62494,36849,14374,51223,11271,38078.0,20630.0,7373.0,7681.0,2284.0,110.0,1985.0,118000.0,14374.0,1319.0,5761.0,2980.0,2822.0,1492.0,604.0,24.7000007629395,15.800000190734899,18.7000007629395,10.6000003814697,138399,26071,34052,60123,78276,108984,11353,5412,5941,97631,79270,18361,135983.0,7191.0,2425.0,4766.0
0501400,501400,57,5,1400,191103,169.86742602884257,1125.01263171876,1150.406,1125.013,25.39326,93382,97721,5668,5977,6780,5074,8282,12209,11684,12711,12147,8166,3450,1234,6716,6370,6074,3800,8967,11528,11334,13434,12746,9413,5294,2045,12384,12347,12854,8874,17249,23737,23018,26145,24893,17579,8744,3279,46459,40986,74056,29602,37.9,37.0,39.5,149572.0,8525.0,2543.0,6328.0,0.0,14438.0,9697.0,75512,49532,36967,12565,3847,8718,25980,12194,13786,75512.0,49532.0,36967.0,7548.0,12565.0,3847.0,8718.0,25980.0,22052.0,3008.0,3928.0,2.5,153518,37433,78721,4584,10795,21985,127395.0,20019.0,40031.0,41710.0,17699.0,5475.0,1434.0,1027.0,183182,46988,136194,43363.0,1742.0,22017.0,10664.0,8940.0,3625.0,847.0,1133.0,496.0,1149.0,150610,88858,599,88259,83270,4989,61752,88259,83270,4989,83270.0,9110.0,15271.0,1834.0,1910.0,4826.0,3765.0,2312.0,10037.0,9009.0,236.0,9610.0,9827.0,5523.0,61523.0,9206.0,7065.0,5276.0,200.0,5367,4751,5658,5698,5651,5103,4170,2828,2246,6828,7602,9061,5336,1846,2270,1097,42007.0,4455397000,23314,0.443,83701,47440,28072,75512,8189,67596.0,35890.0,13995.0,15063.0,2648.0,0.0,1980.0,123300.0,28072.0,1310.0,12913.0,7712.0,4973.0,1164.0,629.0,28.700000762939496,15.5,18.2999992370605,10.3999996185303,188317,38222,42143,80365,107952,144045,12539,6180,6359,131506,108263,23243,178121.0,12982.0,5993.0,6989.0
0501500,501500,58,5,1500,100140,23.726157513799688,4220.65814667867,4288.322,4220.658,67.66432,49197,50943,2810,3661,3886,2911,3695,5083,5408,6651,6816,5159,2771,346,2009,3110,4324,2102,3479,5288,6213,6465,7641,5811,3616,885,4819,6771,8210,5013,7174,10371,11621,13116,14457,10970,6387,1231,24813,17545,39194,18588,41.2,39.0,44.0,82188.0,4867.0,1037.0,228.0,213.0,8163.0,3444.0,38691,26228,19325,6903,1791,5112,12463,5732,6731,38691.0,26228.0,19325.0,2599.0,6903.0,1791.0,5112.0,12463.0,11043.0,1086.0,1420.0,2.55,80340,18670,41064,2849,6133,11624,68153.0,11913.0,27518.0,21338.0,4574.0,1826.0,583.0,401.0,97595,24694,72901,22782.0,1437.0,13047.0,5916.0,2382.0,1912.0,365.0,876.0,384.0,287.0,78340,41585,0,41585,39113,2472,36755,41585,39113,2472,39113.0,3537.0,6707.0,833.0,353.0,1707.0,1774.0,1440.0,3511.0,4443.0,562.0,4322.0,5899.0,4025.0,27597.0,6227.0,3177.0,1993.0,119.0,3862,4161,2865,2912,2228,2975,1848,1874,2027,3436,3416,3339,1647,762,828,511,35732.0,1956379600,19536,0.457,46360,27044,11647,38691,7669,30182.0,17146.0,4049.0,1307.0,7680.0,0.0,1979.0,87700.0,11647.0,376.0,4018.0,2672.0,1823.0,2758.0,564.0,30.2000007629395,14.0,20.0,10.0,99060,24109,25076,49185,49875,75327,8608,3858,4750,66719,52881,13838,94913.0,5227.0,1577.0,3650.0
0501600,501600,59,5,1600,165202,56.21093403909667,2938.96557358567,3039.915,2938.966,100.949,80427,84775,4787,4595,4708,2816,8142,10804,7594,10546,10524,8909,5811,1191,4138,4956,5375,2513,7087,8573,9621,10740,11768,10875,6543,2586,8925,9551,10083,5329,15229,19377,17215,21286,22292,19784,12354,3777,33888,34606,60793,35915,42.9,40.7,45.1,137599.0,17000.0,877.0,1857.0,0.0,3927.0,3942.0,64703,40668,30966,9702,2774,6928,24035,10782,13253,64703.0,40668.0,30966.0,4192.0,9702.0,2774.0,6928.0,24035.0,20191.0,2648.0,3844.0,2.44,136643,33969,67730,3453,11653,19838,116085.0,14127.0,38669.0,40560.0,15169.0,5151.0,1827.0,582.0,159745,39645,120100,37294.0,1989.0,17285.0,7895.0,10125.0,2351.0,397.0,260.0,295.0,1399.0,134772,68468,51,68417,64303,4114,66304,68417,64303,4114,64303.0,7815.0,12672.0,1027.0,1062.0,5182.0,3093.0,1707.0,7701.0,8366.0,409.0,7171.0,3758.0,4340.0,43893.0,9673.0,6553.0,3965.0,219.0,6160,3632,4255,5200,3811,4227,2589,4464,3799,4351,5959,7245,3273,2154,2210,1374,42151.0,3925998000,23765,0.4556,82145,44135,20568,64703,17442,49290.0,27847.0,4852.0,7369.0,9222.0,0.0,1982.0,123500.0,20568.0,839.0,8970.0,4688.0,4026.0,2045.0,651.0,28.600000381469705,15.3000001907349,19.5,10.5,157910,25495,39750,65245,92665,131263,12870,6096,6774,118393,89252,29141,160986.0,4216.0,1555.0,2661.0
0501790,1003500,121,10,3500,199647,26.74036128100519,7466.12949249185,7690.837,7466.129,224.70697,101665,97982,6566,7181,5886,5016,9737,12916,11877,12955,14220,9607,4233,1471,4323,6517,5422,3227,9005,11465,12226,12251,14197,10865,5684,2800,10889,13698,11308,8243,18742,24381,24103,25206,28417,20472,9917,4271,44138,43123,77726,34660,40.04822060937555,38.24822060937555,42.45330458258827,117735.0,77232.0,367.0,924.0,0.0,1644.0,1745.0,76069,47751,32662,15089,3868,11221,28318,12456,15862,76069.0,47751.0,32662.0,4096.0,15089.0,3868.0,11221.0,28318.0,23809.0,2159.0,4509.0,4.88,163752,52371,71968,4098,12052,23263,136767.0,20509.0,58298.0,36918.0,14376.0,5204.0,633.0,829.0,193214,48831,144383,43373.0,2286.0,21499.0,11350.0,8238.0,5458.0,294.0,1307.0,1054.0,2803.0,160527,82704,3,82701,76359,6342,77823,82701,76359,6342,76359.0,8388.0,14351.0,1906.0,2083.0,2784.0,2920.0,2118.0,5802.0,11292.0,2522.0,6573.0,8407.0,7213.0,50092.0,15238.0,6577.0,4323.0,129.0,8544,7767,3507,5750,5443,3125,4117,4033,3265,5076,6788,7625,4979,2988,1658,1404,39155.0131131447,4366855900,43738,0.9723999999999999,96315,51023,25046,76069,20246,58234.0,34796.0,6469.0,9113.0,7813.0,43.0,1980.0050839732128,86880.75803793696,25046.0,979.0,9764.0,4607.0,4224.0,5472.0,599.472809508783,28.096440647516186,13.40101689146448,34.6000003814697,20.0,185234,39587,44750,84337,100897,155506,10907,5595,5312,144599,115251,29348,195996.0,3651.0,1231.0,2420.0
0501900,501900,62,5,1900,100102,26.109019910935608,3834.00067645101,3862.206,3834.001,28.20544,47803,52299,2988,4442,3089,1836,4997,5420,5333,5417,6390,4792,2392,707,2525,3161,3452,2355,5165,5231,6202,5882,7717,5066,4385,1158,5513,7603,6541,4191,10162,10651,11535,11299,14107,9858,6777,1865,23848,20813,36941,18500,40.2,38.2,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38578,23471,15162,8309,1693,6616,15107,6112,8995,38578.0,23471.0,15162.0,2126.0,8309.0,1693.0,6616.0,15107.0,13865.0,1013.0,1242.0,2.5,80445,26188,33704,1296,7717,11540,66092.0,9384.0,25065.0,19036.0,7576.0,3237.0,867.0,927.0,96513,24894,71619,22962.0,965.0,11225.0,5498.0,5274.0,1932.0,159.0,449.0,555.0,769.0,79123,37458,0,37458,34376,3082,41665,37458,34376,3082,34376.0,4451.0,6445.0,906.0,362.0,1141.0,1473.0,1523.0,3619.0,3590.0,880.0,3126.0,4029.0,2831.0,24265.0,6189.0,2559.0,1249.0,114.0,4360,3263,2802,2445,2616,2075,2191,2549,1058,2334,4897,3258,2527,949,724,530,38984.0,2127668000,21255,0.4666,52320,27997,10581,38578,13742,26491.0,16762.0,3067.0,2685.0,3977.0,0.0,1975.0,78300.0,10581.0,528.0,3875.0,1459.0,2397.0,2322.0,587.0,28.7000007629395,14.100000381469702,19.5,10.0,96320,18405,23651,42056,54264,76254,5302,1910,3392,70952,55844,15108,99010.0,1092.0,441.0,651.0
0502000,502000,63,5,2000,104194,28.68709670880954,3632.0859185448,3723.44,3632.086,91.3541,51715,52479,2713,3650,3552,2834,4942,4951,6270,7217,6734,5904,2379,569,3363,3040,2628,1972,5556,4443,6379,6773,7900,5746,3867,812,6076,6690,6180,4806,10498,9394,12649,13990,14634,11650,6246,1381,23752,19892,41273,19277,42.20000000000001,40.6,43.6,71616.0,24464.0,921.0,283.0,253.0,4043.0,2614.0,41608,27776,19793,7983,1928,6055,13832,7518,6314,41608.0,27776.0,19793.0,1831.0,7983.0,1928.0,6055.0,13832.0,11994.0,1023.0,1838.0,2.45,85248,22385,42152,2712,6601,11398,69944.0,10452.0,25321.0,21667.0,8430.0,3068.0,563.0,443.0,100820,23707,77113,21693.0,1752.0,10886.0,6183.0,2872.0,2014.0,267.0,790.0,419.0,538.0,84141,46092,0,46092,42477,3615,38049,46092,42477,3615,42477.0,5157.0,8530.0,741.0,1026.0,2896.0,1932.0,502.0,2954.0,5576.0,553.0,3988.0,3311.0,5311.0,29421.0,8517.0,2735.0,1758.0,46.0,3431,2960,3814,2783,2011,2136,1854,2029,2253,3279,4294,5140,3071,1257,868,428,44487.0,2420533800,23231,0.4511,51233,27590,14018,41608,9625,33478.0,17342.0,3970.0,6756.0,5410.0,0.0,1979.0,85300.0,14018.0,1020.0,5538.0,2711.0,1994.0,2755.0,648.0,26.100000381469698,13.3999996185303,17.1000003814697,10.0,101928,19899,25734,45633,56295,80442,7449,3954,3495,72993,57211,15782,102436.0,1758.0,395.0,1363.0
0600100,6001055,3215,60,1055,1663190,2250.5280997366112,739.0220989440879,821.330849,739.022137,82.30874861,818161,845029,50144,48530,49810,28175,70453,139020,123467,111856,98468,61151,26165,10922,47366,46934,46781,26922,70022,138076,125054,113265,104676,71623,36430,17880,97510,95464,96591,55097,140475,277096,248521,225121,203144,132774,62595,28802,344662,417571,676786,224171,37.55519946608626,36.85417907755578,38.296685826634366,661879.0,174829.0,10993.0,502289.0,13090.0,189729.0,110381.0,573589,379364,283896,95468,28179,67289,194225,91688,102537,573589.0,379364.0,283896.0,37296.0,95468.0,28179.0,67289.0,194225.0,139647.0,20873.0,54578.0,28.849999999999998,1373625,512876,661367,19123,62436,117823,1178053.0,141408.0,212359.0,277359.0,316679.0,163409.0,33741.0,33098.0,1609612,410379,1199233,351015.0,13381.0,154092.0,66043.0,117499.0,59364.0,16615.0,16994.0,6948.0,18807.0,1355096,914925,1060,913865,870985,42880,440171,913865,870985,42880,870985.0,158625.0,266308.0,16259.0,13015.0,45843.0,30649.0,38082.0,73957.0,91161.0,1677.0,52057.0,40162.0,43190.0,608251.0,108951.0,86616.0,65549.0,1618.0,23480,19060,16899,17038,14281,18662,14640,14152,16526,30525,43880,66080,59859,47999,69079,101429,99046.82611247062,74696767200,438735,4.3581,606053,305888,267701,573589,32464,721244.0,256374.0,133372.0,328374.0,2971.0,153.0,1965.099330202803,761601.7861459004,267701.0,7784.0,121345.0,64258.0,63200.0,11114.0,1839.7562972360345,30.23807247229574,21.62313344703022,244.89999961853022,113.80000019073469,1636780,150895,195522,346417,1290363,1317468,49534,23697,25837,1267934,1069600,198334,1107842.0,555348.0,285947.0,269401.0
0600300,600300,327,6,300,189240,9.829364425810649,19252.5164193811,19482.07,19252.52,229.5534,98787,90453,3535,4755,5051,3002,8361,11889,10630,12204,16194,13622,7427,2117,3557,3109,4493,2198,6722,8370,8191,12784,17157,13825,7166,2881,7092,7864,9544,5200,15083,20259,18821,24988,33351,27447,14593,4998,29700,35342,77160,47038,49.6,47.4,52.2,166311.0,2160.0,5947.0,2379.0,558.0,4123.0,7762.0,76258,49229,37914,11315,3595,7720,27029,13572,13457,76258.0,49229.0,37914.0,3140.0,11315.0,3595.0,7720.0,27029.0,22722.0,1333.0,4307.0,2.35,164740,43558,83444,3462,11851,22425,144457.0,13674.0,40265.0,59455.0,19175.0,7590.0,3035.0,1263.0,184921,36535,148386,32106.0,1461.0,14088.0,7508.0,9049.0,4429.0,985.0,1155.0,293.0,1996.0,163192,85050,67,84983,80503,4480,78142,84983,80503,4480,80503.0,11996.0,16010.0,1512.0,3326.0,5934.0,4855.0,3452.0,7491.0,9905.0,1157.0,6448.0,3571.0,4846.0,46254.0,17376.0,11832.0,5041.0,0.0,3450,3398,3732,3350,4388,3205,2921,4050,3725,6627,7653,10896,7163,4107,4342,3251,58129.0,6110607800,32290,0.4358,114916,56857,19401,76258,38658,40821.0,24307.0,6620.0,5355.0,4256.0,283.0,1981.0,297100.0,19401.0,1074.0,7393.0,4386.0,4539.0,2009.0,1035.0,30.3999996185303,20.8999996185303,26.0,13.1000003814697,180786,18272,29549,47821,132965,159473,15924,5333,10591,143549,107102,36447,179274.0,9966.0,5788.0,4178.0
