ORIGIN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
2901400,20.0,53600.0,780.0,50300.0,688.0,32000.0,0.17959514170040486,30000.0,29000.0,24,435,stayers
2901500,15.0,56900.0,627.0,50300.0,625.0,33050.0,0.1528,30000.0,29550.0,15,411,stayers
2901600,25.0,72100.0,705.0,67850.0,809.0,35000.0,0.1494366998577525,35000.0,33850.0,6,368,stayers
2901700,20.0,105000.0,1101.0,96600.0,1322.0,50000.0,0.15308929379620162,50000.0,48700.0,57,1589,stayers
2901800,20.0,103000.0,963.0,87200.0,1237.0,50000.0,0.16276431150077358,46000.0,45000.0,104,3485,stayers
2901900,20.0,77200.0,880.0,58000.0,990.0,42000.0,0.1869060936120106,40000.0,40000.0,59,968,stayers
2902000,30.0,78000.0,860.0,75000.0,979.0,42000.0,0.14897741474895584,40000.0,40000.0,28,767,stayers
2902100,20.0,62600.0,750.0,56500.0,710.0,32000.0,0.15680981595092025,30000.0,30000.0,18,441,stayers
2902200,15.0,60300.0,780.0,54060.0,710.0,32050.0,0.1650909090909091,30000.0,28950.0,13,473,stayers
2902300,15.0,50700.0,615.0,46000.0,540.0,30000.0,0.15694966268811625,30000.0,28400.0,27,450,stayers
2902400,20.0,53700.0,590.0,43300.0,513.5,30000.0,0.15700805523590333,28000.0,25000.0,19,389,stayers
2902500,20.0,47500.0,650.0,42200.0,549.0,28000.0,0.16064934357465815,26000.0,24000.0,26,449,stayers
2902600,20.0,65000.0,763.0,58000.0,847.0,35000.0,0.1677380161366872,32000.0,30000.0,56,1350,stayers
2902700,20.0,54400.0,730.0,51000.0,653.0,30000.0,0.15889156626506024,28000.0,26000.0,27,559,stayers
2902800,15.0,61900.0,755.0,56700.0,732.0,32000.0,0.15883211678832118,30000.0,28200.0,11,717,stayers
3000100,15.0,66240.0,700.0,59200.0,983.0,36000.0,0.16153846153846155,32000.0,29000.0,23,398,stayers
3000200,15.0,64000.0,820.0,59700.0,821.5,31200.0,0.17365714285714284,30000.0,26000.0,28,669,stayers
3000300,15.0,73890.0,750.0,65000.0,873.0,38000.0,0.16973684210526316,32000.0,30000.0,21,578,stayers
3000400,15.0,62800.0,690.0,59530.0,661.0,35000.0,0.1518629550321199,30400.0,26000.0,18,713,stayers
3000500,15.0,84000.0,1060.0,79550.0,980.0,40000.0,0.15150000000000002,36000.0,32000.0,12,672,stayers
3000690,14.5,75000.0,735.0,64000.0,665.0,39885.0,0.148125,35000.0,31000.0,35,1103,stayers
3100100,10.0,61300.0,694.0,53400.0,628.0,36650.0,0.15046153846153845,35000.0,30000.0,17,495,stayers
3100200,15.0,72000.0,700.0,65000.0,666.0,37500.0,0.1344,35000.0,31000.0,30,1144,stayers
3100300,15.0,69100.0,700.5,60000.0,731.0,35000.0,0.142,34000.0,30000.0,12,589,stayers
3100400,10.0,66600.0,667.0,60000.0,672.0,38000.0,0.14727272727272728,35000.0,32900.0,17,565,stayers
3100500,15.0,70600.0,746.0,61000.0,759.0,35000.0,0.15659574468085108,34000.0,31000.0,17,656,stayers
3100600,15.0,75900.0,700.0,66520.0,669.0,40000.0,0.13608510638297872,36000.0,33000.0,19,944,stayers
3100701,20.0,80000.0,750.0,75000.0,1002.5,44000.0,0.16672268907563026,40000.0,40000.0,17,554,stayers
3100702,20.0,98200.0,1057.0,93000.0,1383.0,48000.0,0.1757003267003267,45000.0,44750.0,11,611,stayers
3100800,15.0,90800.0,890.0,80000.0,1122.0,42000.0,0.1688495575221239,40000.0,38000.0,21,1011,stayers
3100900,15.0,88800.0,968.5,83000.0,1243.0,45000.0,0.1759977839062346,40000.0,40000.0,59,1809,stayers
3200100,20.0,92000.0,1100.0,83000.0,1256.0,42950.0,0.18014516129032257,40000.0,38000.0,66,1876,stayers
3200200,20.0,80000.0,1010.0,70000.0,1037.0,41000.0,0.17883333333333332,39000.0,35000.0,44,695,stayers
3200300,15.0,71000.0,820.0,63625.0,597.5,40000.0,0.14373760070148517,38000.0,36000.0,34,546,stayers
3200400,20.0,78200.0,1160.0,72300.0,1217.0,37900.0,0.195,35000.0,35000.0,449,8003,stayers
3300100,20.0,74000.0,925.0,68140.0,1044.0,38500.0,0.18296752136752137,34000.0,30000.0,30,813,stayers
3300290,20.0,105000.0,1170.0,97000.0,1603.0,48000.0,0.19108196721311477,45000.0,42000.0,120,4718,stayers
3300500,20.0,94000.0,995.0,82250.0,1280.0,44000.0,0.18525220183486238,40000.0,37000.0,18,659,stayers
3400190,20.0,91000.0,1150.0,83000.0,1583.5,45000.0,0.21818181818181817,40000.0,36000.0,87,1537,stayers
3400300,28.0,138000.0,1510.0,127000.0,2420.5,60000.0,0.2053655172413793,55000.0,52000.0,163,4288,stayers
3400400,25.0,96300.0,1280.0,92200.0,2146.0,42100.0,0.24201342281879196,40000.0,38000.0,72,1896,stayers
3400600,30.0,93700.0,1440.0,91100.0,2172.5,50000.0,0.225584962005066,48000.0,45000.0,108,2664,stayers
3400800,30.0,139850.0,1463.0,125000.0,2221.0,62000.0,0.19945860597439546,60000.0,59500.0,19,739,stayers
3400900,30.0,121000.0,1500.0,114100.0,1986.5,55000.0,0.2055737704918033,50000.0,50000.0,165,3748,stayers
3401000,25.0,152400.0,1610.0,142150.0,2235.0,75000.0,0.18546938775510202,70000.0,68000.0,59,1494,stayers
3401100,25.0,135000.0,1460.0,122000.0,2200.0,60000.0,0.20091791703442188,55000.0,52000.0,115,2990,stayers
3401200,20.0,99900.0,1505.0,88600.0,1552.0,49000.0,0.20555740432612313,43700.0,40000.0,107,2360,stayers
3401300,30.0,101400.0,1260.0,94000.0,2291.0,47750.0,0.23220812728445495,43000.0,40000.0,191,2873,stayers
3401500,25.0,155100.0,1600.0,140300.0,2278.0,70000.0,0.18549677419354837,64000.0,60000.0,87,2369,stayers
3401600,30.0,114500.0,1430.0,108000.0,1870.0,52000.0,0.2005044136191677,49000.0,45000.0,33,878,stayers
3401700,30.0,113000.0,1172.0,100000.0,1768.0,49800.0,0.20324324324324325,44300.0,40000.0,31,671,stayers
3401800,26.0,120000.0,1347.0,108400.0,2212.0,52000.0,0.21410640751111842,50000.0,47000.0,98,2215,stayers
3402000,25.0,110310.0,1450.0,102500.0,1753.0,53000.0,0.1992820677993397,50000.0,49500.0,89,2360,stayers
3402100,25.0,104000.0,1150.0,92500.0,1572.0,48750.0,0.20670329670329668,45000.0,42400.0,115,2197,stayers
3402200,25.0,107400.0,1329.0,102150.0,1706.0,51800.0,0.19865868263473055,50000.0,49450.0,57,1435,stayers
3402300,20.0,128000.0,1356.0,111000.0,1935.0,52000.0,0.20371399327387044,50000.0,47100.0,69,1312,stayers
3402490,20.0,84000.0,1092.5,73200.0,1192.0,38600.0,0.2070335069558911,35000.0,34000.0,56,977,stayers
3500190,20.0,47000.0,685.0,42000.0,274.0,28000.0,0.09913043478260869,26000.0,25000.0,105,931,stayers
3500300,15.0,53000.0,662.0,43900.0,433.0,36000.0,0.14627562111801243,34000.0,31600.0,24,406,stayers
3500400,10.0,60700.0,701.5,55000.0,603.0,33200.0,0.1588867924528302,30000.0,28000.0,16,337,stayers
3500500,20.0,73300.0,1010.0,67450.0,846.0,40000.0,0.154051593323217,36000.0,33000.0,22,753,stayers
3500600,25.0,53400.0,882.0,51000.0,659.0,30000.0,0.15257870060281314,29000.0,27000.0,69,653,stayers
3500790,20.0,74560.0,935.0,66000.0,964.0,38000.0,0.17691428571428572,35000.0,33000.0,104,2195,stayers
3500900,10.0,50100.0,589.0,42600.0,445.0,29000.0,0.14416243654822336,26000.0,24700.0,17,297,stayers
3501000,15.0,57050.0,665.0,50850.0,586.0,28400.0,0.16906177156177157,26000.0,24000.0,31,462,stayers
3501100,14.0,55000.0,855.0,52000.0,500.0,30000.0,0.13243636363636363,28000.0,26200.0,11,361,stayers
3501200,15.0,73000.0,850.0,68000.0,585.0,40150.0,0.1185,40000.0,36600.0,17,325,stayers
3600100,20.0,68500.0,740.0,58400.0,754.0,37500.0,0.15136363636363637,33000.0,32000.0,30,623,stayers
3600200,15.0,76000.0,830.0,68000.0,851.5,41000.0,0.15578947368421053,38000.0,36100.0,32,937,stayers
3600300,20.0,79000.0,933.0,71800.0,1016.5,40000.0,0.17532348446255733,35675.0,34800.0,32,678,stayers
3600400,20.0,74420.0,750.0,67000.0,884.0,39500.0,0.15345454545454545,35200.0,35000.0,76,2271,stayers
3600500,18.0,66800.0,880.0,61000.0,870.5,38000.0,0.1703508821578042,35000.0,35000.0,25,876,stayers
3600600,20.0,74900.0,820.0,68000.0,940.0,37260.0,0.15996258185219833,33250.0,32000.0,37,635,stayers
3600700,15.0,86000.0,860.0,77100.0,1018.0,44000.0,0.16170031880977684,40000.0,40000.0,117,2764,stayers
3600800,20.0,76000.0,765.0,68000.0,927.0,39800.0,0.16453059906345874,36000.0,35000.0,29,771,stayers
3600900,17.0,87670.0,930.0,76000.0,1118.0,43000.0,0.17443902439024392,40000.0,40000.0,131,2976,stayers
3601000,20.0,78350.0,716.0,73300.0,915.0,39000.0,0.14665829881806244,36000.0,35000.0,23,665,stayers
3601100,20.0,81150.0,730.0,70110.0,849.0,40050.0,0.14785714285714285,40000.0,37100.0,37,911,stayers
3601200,20.0,83700.0,827.0,71060.0,970.0,40950.0,0.15925093632958803,40000.0,38000.0,144,3852,stayers
3601300,20.0,76300.0,750.0,71950.0,858.5,40100.0,0.15242650161766774,38000.0,35300.0,20,751,stayers
3601400,20.0,81000.0,885.0,69400.0,1000.0,40000.0,0.16870588235294118,35800.0,33000.0,22,769,stayers
3601500,20.0,75410.0,820.0,69000.0,886.0,39000.0,0.1518623016368862,35300.0,34000.0,29,796,stayers
3601600,20.0,69900.0,740.0,62000.0,804.5,38000.0,0.15795677799607072,36000.0,35000.0,18,571,stayers
3601700,20.0,94000.0,1012.0,85000.0,1294.5,48100.0,0.1700586041555674,43500.0,42000.0,22,646,stayers
3601800,20.0,104950.0,1020.0,97300.0,1338.0,50000.0,0.1563451776649746,48400.0,46000.0,32,1063,stayers
3601900,20.0,92250.0,1030.0,85400.0,1193.0,48000.0,0.16981861266695392,45000.0,42000.0,33,760,stayers
3602000,20.0,102300.0,1040.0,90000.0,1290.0,48000.0,0.16607056327654784,43900.0,42000.0,49,1223,stayers
3602100,20.0,80800.0,955.0,78000.0,1137.0,44250.0,0.17972096028286155,39450.0,38000.0,30,604,stayers
3602200,17.0,72000.0,730.0,65000.0,817.5,36200.0,0.15830713422007253,34000.0,32000.0,78,1759,stayers
3602300,15.0,94200.0,1200.0,77825.0,1186.0,40000.0,0.18835913312693497,37000.0,36000.0,10,431,stayers
3602400,20.0,69155.0,740.0,64000.0,763.0,39000.0,0.15312,35500.0,35000.0,61,1327,stayers
3602500,15.0,61600.0,674.0,56250.0,692.0,32000.0,0.15343198846749365,30000.0,28000.0,40,1169,stayers
3602600,15.0,70000.0,640.0,61000.0,661.0,35005.0,0.1465909090909091,30800.0,29000.0,29,783,stayers
3602700,20.0,84700.0,1078.0,75000.0,1242.0,40000.0,0.2039154929577465,35450.0,34750.0,51,1091,stayers
3602800,25.0,106950.0,1320.0,96800.0,1759.0,50000.0,0.20569536423841062,46900.0,43000.0,58,1274,stayers
3602900,25.0,107000.0,1300.0,98850.0,1867.0,47500.0,0.20952380952380953,42000.0,40000.0,59,1464,stayers
3603000,20.0,119000.0,1557.0,113020.0,2562.0,50015.0,0.24674015748031494,48000.0,45000.0,66,1222,stayers
3603100,30.0,142500.0,1580.0,128500.0,2631.0,64000.0,0.21397402597402596,60000.0,55000.0,175,4345,stayers
3603200,30.0,148010.0,1860.0,143000.0,2583.5,65000.0,0.20444444444444446,60000.0,55000.0,190,6287,stayers
3603300,25.0,127000.0,1817.0,122600.0,2317.0,55170.0,0.21682758620689657,50000.0,50000.0,243,6215,stayers
3603700,45.0,59000.0,1270.0,55000.0,1658.0,30000.0,0.27920792079207923,29500.0,28000.0,366,3873,stayers
3603800,30.0,107900.0,1660.0,100000.0,2049.0,68110.0,0.20886486486486489,65000.0,60000.0,207,4337,stayers
3603900,40.0,115000.0,1430.0,109070.0,1980.0,50800.0,0.20118072289156624,50000.0,46900.0,81,1707,stayers
3604000,45.0,86000.0,1510.0,85000.0,1928.0,44000.0,0.2404054054054054,41250.0,40000.0,532,10614,stayers
3604100,45.0,92600.0,1670.0,90200.0,1840.0,40000.0,0.23567816091954022,40000.0,38000.0,534,9793,stayers
3700100,18.0,65000.0,706.0,55030.0,658.0,32000.0,0.15511807937285643,30000.0,26000.0,27,659,stayers
3700200,17.0,62600.0,670.0,55100.0,572.5,34000.0,0.1406896551724138,31000.0,30000.0,20,681,stayers
3700300,25.0,64620.0,690.0,55600.0,659.0,35000.0,0.15483085013146364,31000.0,30000.0,24,485,stayers
3700400,25.0,67400.0,760.0,63250.0,760.0,34850.0,0.15529411764705883,32000.0,31450.0,23,485,stayers
3700590,20.0,61000.0,810.0,52000.0,731.5,35000.0,0.1716,30000.0,30000.0,56,884,stayers
3700700,25.0,71200.0,907.0,65100.0,968.0,36100.0,0.18461538461538463,35000.0,32000.0,17,440,stayers
3700800,15.0,66000.0,725.0,55900.0,795.0,35000.0,0.1828548199767712,30000.0,28700.0,15,408,stayers
3700900,20.0,67000.0,806.0,60000.0,815.0,35000.0,0.17005813953488372,32000.0,30000.0,27,516,stayers
3701000,20.0,65400.0,795.0,54300.0,743.0,32600.0,0.1699047619047619,30000.0,28000.0,22,411,stayers
3701100,25.0,75000.0,948.0,64500.0,990.0,37450.0,0.1744927536231884,35000.0,34250.0,21,575,stayers
3701200,20.0,111000.0,1200.0,100050.0,1407.0,52000.0,0.1643,50000.0,48000.0,109,4146,stayers
3701300,20.0,84750.0,1034.0,74300.0,1130.0,43800.0,0.17613941018766757,40000.0,39000.0,33,1060,stayers
3701400,20.0,112100.0,1100.0,92540.0,1390.0,47000.0,0.17160708087469628,42000.0,40000.0,26,656,stayers
3701500,25.0,74900.0,810.5,71490.0,1030.0,40000.0,0.1689795918367347,39000.0,37000.0,21,486,stayers
3701600,20.0,72300.0,860.0,65000.0,850.0,39000.0,0.14915254237288136,36000.0,35000.0,35,810,stayers
3701700,20.0,77200.0,884.0,68000.0,966.5,40000.0,0.1704385026737968,37000.0,35000.0,89,1842,stayers
3701800,20.0,77350.0,843.0,67000.0,897.0,40000.0,0.16266666666666665,38000.0,36000.0,68,1453,stayers
3701990,20.0,76000.0,811.5,70000.0,933.0,40000.0,0.1474698795180723,38000.0,36000.0,32,1129,stayers
3702000,20.0,66830.0,630.0,56500.0,688.0,35000.0,0.14495726495726496,32750.0,31100.0,20,444,stayers
3702100,20.0,61800.0,670.0,56800.0,651.0,35000.0,0.14721951219512197,32700.0,32000.0,24,505,stayers
3702200,18.0,80000.0,1043.0,68000.0,1032.0,39000.0,0.17328,35000.0,32900.0,26,1017,stayers
3702390,20.0,58100.0,729.0,52500.0,600.0,34000.0,0.15274825174825174,31000.0,30000.0,26,829,stayers
3702500,20.0,74750.0,818.0,66050.0,802.0,37850.0,0.15006666666666668,34000.0,32000.0,15,561,stayers
3702690,20.0,67700.0,720.0,62000.0,728.5,38000.0,0.1529915792583838,35000.0,32000.0,47,1064,stayers
3702800,16.5,70252.0,741.5,66100.0,785.0,35000.0,0.156,32000.0,31200.0,26,635,stayers
3703000,25.0,70300.0,844.0,63000.0,918.0,40000.0,0.1621167645140248,36000.0,35400.0,39,1064,stayers
3703100,20.0,93000.0,1134.0,82000.0,1260.0,45000.0,0.1761290322580645,44000.0,42000.0,130,4307,stayers
3703290,25.0,83200.0,859.0,78550.0,1028.0,42000.0,0.15834662513369988,40000.0,39500.0,35,1092,stayers
3703400,20.0,67000.0,718.0,57000.0,740.0,36000.0,0.15212598425196852,34500.0,33600.0,21,484,stayers
3703500,20.0,62000.0,692.0,55400.0,750.0,36000.0,0.1665414364640884,35000.0,34000.0,28,548,stayers
3703600,20.0,64000.0,760.0,55030.0,723.5,33000.0,0.14408431915429146,31000.0,30000.0,29,573,stayers
3703700,18.0,77300.0,677.0,65800.0,877.5,40000.0,0.1592998513370708,34000.0,32000.0,15,427,stayers
3703800,25.0,69000.0,870.0,62600.0,912.0,36000.0,0.1755,31000.0,30000.0,30,709,stayers
3703900,20.0,61000.0,687.5,54600.0,640.0,30500.0,0.15487684729064038,30000.0,27000.0,24,473,stayers
3704000,17.0,63265.0,785.0,55200.0,857.0,34000.0,0.17389221556886225,31000.0,30000.0,16,385,stayers
3704190,20.0,67700.0,956.0,62000.0,957.0,32000.0,0.17770382695507486,30000.0,29000.0,39,762,stayers
3704200,15.0,66800.0,771.5,60000.0,1018.0,35000.0,0.1867741935483871,34000.0,32000.0,32,569,stayers
3704300,15.0,67470.0,950.0,61300.0,887.0,31900.0,0.19043478260869567,30000.0,30000.0,16,308,stayers
3704400,20.0,70550.0,890.0,59200.0,832.0,38000.0,0.17984375,32000.0,30000.0,35,671,stayers
3704690,20.0,83400.0,1082.5,73400.0,1194.5,41850.0,0.19663636363636364,40000.0,36000.0,29,921,stayers
3704800,20.0,74000.0,947.5,66100.0,966.0,37300.0,0.17149797570850203,30900.0,30000.0,21,465,stayers
3704990,20.0,49100.0,640.0,43200.0,568.5,30000.0,0.17516129032258065,30000.0,28000.0,46,876,stayers
3705000,18.0,64002.0,958.0,58000.0,953.5,33300.0,0.20350684931506846,30000.0,30000.0,71,1222,stayers
3705200,20.0,53600.0,715.0,47200.0,740.0,32250.0,0.17312,30000.0,28000.0,46,448,stayers
3705390,30.0,96000.0,1040.0,87000.0,1212.0,43400.0,0.17174683544303798,40000.0,40000.0,36,1187,stayers
3800100,15.0,86000.0,790.0,78050.0,657.5,46200.0,0.11862745098039215,44700.0,40000.0,22,943,stayers
3800200,15.0,79900.0,620.0,73000.0,546.0,42000.0,0.1158604118993135,39100.0,33300.0,19,807,stayers
3800300,15.0,96500.0,750.0,85000.0,865.0,45000.0,0.134760147601476,42000.0,40000.0,9,526,stayers
3800400,11.0,90000.0,830.0,75000.0,711.0,45000.0,0.13651741293532338,41750.0,37100.0,14,630,stayers
3800500,15.0,105000.0,778.0,91200.0,1122.5,46800.0,0.15097276264591442,45000.0,41000.0,12,539,stayers
3900100,18.0,69200.0,670.0,63000.0,760.0,38000.0,0.14769230769230768,35800.0,35000.0,20,689,stayers
3900290,20.0,77000.0,770.0,67640.0,893.0,39100.0,0.1585430463576159,36000.0,35000.0,103,2614,stayers
3900700,15.0,70700.0,790.0,65400.0,790.0,38000.0,0.15408,36000.0,35000.0,17,616,stayers
3900800,20.0,77200.0,852.5,71600.0,967.0,40000.0,0.16125,36000.0,35000.0,38,1238,stayers
3900900,20.0,83300.0,830.0,70500.0,1023.0,42300.0,0.16865575160281884,40000.0,40000.0,280,5363,stayers
3901090,20.0,90000.0,920.0,81000.0,1121.0,45650.0,0.15588990825688073,42100.0,40000.0,50,1508,stayers
3901300,20.0,65200.0,740.0,60000.0,740.0,34500.0,0.15718944793555734,30000.0,30000.0,29,403,stayers
3901490,20.0,67400.0,710.0,58300.0,726.0,35300.0,0.14669943189582804,32000.0,31000.0,86,1683,stayers
3901700,25.0,89200.0,913.5,79000.0,1071.0,40000.0,0.16647529023080807,36000.0,35000.0,27,713,stayers
3901800,20.0,84000.0,860.0,74950.0,999.0,42000.0,0.1590967741935484,39200.0,38000.0,91,2180,stayers
3901900,25.0,99000.0,900.0,90700.0,1199.0,50000.0,0.1478787878787879,46000.0,45000.0,19,798,stayers
3902000,15.0,68300.0,720.0,65350.0,793.0,35300.0,0.14575835475578405,32000.0,30000.0,16,628,stayers
3902100,17.0,69100.0,768.0,64800.0,810.0,35000.0,0.144611893042179,32000.0,31000.0,17,578,stayers
3902200,15.0,59850.0,702.0,55675.0,701.0,37950.0,0.14501930501930502,35450.0,35000.0,14,378,stayers
3902300,17.0,70000.0,687.0,64200.0,766.0,37800.0,0.1532142857142857,35050.0,35000.0,24,696,stayers
3902400,15.0,79000.0,700.0,74400.0,876.0,40000.0,0.1363202545068929,38000.0,37000.0,23,672,stayers
3902500,15.0,68500.0,705.0,59000.0,808.5,35400.0,0.15925042589437818,35000.0,33150.0,18,442,stayers
3902600,15.0,78000.0,700.0,70800.0,736.0,40000.0,0.1370958198129414,38000.0,36400.0,16,755,stayers
3902700,20.0,72700.0,780.0,66300.0,873.0,38470.0,0.15100478468899522,36000.0,35000.0,21,655,stayers
3902800,20.0,66000.0,764.0,60000.0,867.0,34000.0,0.16366051660516606,30000.0,30000.0,24,608,stayers
3902900,18.0,68000.0,698.0,62000.0,664.0,32000.0,0.1409510755635824,30000.0,28550.0,16,540,stayers
3903000,20.0,70000.0,760.0,59840.0,661.5,36000.0,0.13560414269275028,33700.0,32000.0,21,528,stayers
3903190,20.0,76000.0,740.0,68000.0,863.0,39000.0,0.14952561669829223,36000.0,35000.0,61,1643,stayers
3903400,20.0,64600.0,670.0,60000.0,660.0,35000.0,0.13656521739130434,32000.0,31000.0,11,433,stayers
3903500,20.0,59500.0,680.0,53800.0,545.0,32000.0,0.12952380952380954,30000.0,30000.0,37,599,stayers
3903600,20.0,60000.0,660.0,52400.0,591.0,35000.0,0.148,32000.0,30000.0,27,484,stayers
3903700,20.0,59000.0,702.0,57000.0,727.0,34500.0,0.15277627118644066,30850.0,30000.0,25,491,stayers
3903800,20.0,89700.0,850.0,81000.0,1088.0,44000.0,0.16457142857142856,40000.0,38400.0,25,684,stayers
3903900,25.0,80000.0,906.0,74045.0,1010.0,42000.0,0.15814925373134328,40000.0,40000.0,20,608,stayers
3904000,25.0,118000.0,1030.0,111700.0,1715.0,64000.0,0.17385839190171698,61000.0,59000.0,22,821,stayers
3904100,20.0,86000.0,990.0,75200.0,1173.0,43750.0,0.1785220240262104,40000.0,40000.0,179,4561,stayers
3904200,22.0,81000.0,880.0,74770.0,1020.0,45000.0,0.16096536796536798,42000.0,40000.0,16,675,stayers
3904300,20.0,69000.0,762.0,61900.0,745.0,40000.0,0.14880421662566223,38000.0,36000.0,22,542,stayers
3904400,20.0,79570.0,781.0,66500.0,901.0,43000.0,0.151,40600.0,40000.0,10,395,stayers
3904500,20.0,73000.0,752.0,66100.0,786.0,40000.0,0.14952000000000001,38000.0,36000.0,24,896,stayers
3904600,20.0,76000.0,820.0,67000.0,921.0,40000.0,0.16266666666666665,37000.0,35450.0,98,1894,stayers
3904700,20.0,90700.0,910.0,82000.0,1080.0,43000.0,0.15455930001325735,40000.0,40000.0,25,648,stayers
3904800,20.0,65800.0,774.0,60000.0,764.0,37550.0,0.15735323784547106,35000.0,33000.0,26,381,stayers
3904900,20.0,56850.0,641.5,50000.0,664.0,35000.0,0.1650924024640657,31700.0,31000.0,16,301,stayers
3905000,20.0,55000.0,730.0,47900.0,536.0,32000.0,0.15176470588235294,30000.0,28000.0,31,433,stayers
3905100,20.0,62000.0,657.5,52300.0,666.0,35000.0,0.15221052631578946,32000.0,32000.0,28,410,stayers
3905200,20.0,67200.0,656.0,59300.0,839.0,38000.0,0.161625,35000.0,30000.0,21,452,stayers
3905300,22.0,102300.0,1103.5,94000.0,1285.0,52000.0,0.1529203539823009,50000.0,50000.0,16,783,stayers
3905400,20.0,85000.0,938.0,75600.0,1095.0,42330.0,0.16723247232472327,40000.0,39000.0,53,1314,stayers
3905500,20.0,91000.0,860.0,77500.0,1144.0,43450.0,0.16912,40000.0,38000.0,97,3181,stayers
3905690,25.0,81905.0,860.0,75540.0,976.0,43000.0,0.16254460466821458,40015.0,40000.0,20,928,stayers
4000190,20.0,63800.0,730.0,57000.0,697.0,36000.0,0.15132,34800.0,32000.0,87,1853,stayers
4000200,15.0,47000.0,620.0,40650.0,496.0,30000.0,0.16376470588235292,28000.0,25600.0,11,391,stayers
4000300,15.0,56000.0,657.5,49500.0,490.0,32000.0,0.13824987751102402,30000.0,28800.0,41,872,stayers
4000400,10.0,65000.0,690.0,58000.0,535.0,35000.0,0.12785714285714286,31500.0,30000.0,14,345,stayers
4000500,15.0,64800.0,730.0,60000.0,485.0,38160.0,0.11221153846153847,35000.0,32950.0,10,474,stayers
4000600,15.0,63500.0,833.0,58000.0,594.0,34000.0,0.14297872340425533,30000.0,29800.0,31,764,stayers
4000700,15.0,59800.0,730.0,51700.0,524.0,35000.0,0.13866666666666666,32000.0,30000.0,39,981,stayers
4000800,20.0,83630.0,940.0,80500.0,1025.5,45000.0,0.15471526195899774,40900.0,40000.0,9,400,stayers
4000900,20.0,85500.0,980.0,82000.0,1096.5,40000.0,0.16529550827423167,39100.0,36000.0,18,678,stayers
4001000,20.0,74000.0,915.0,65000.0,931.5,37000.0,0.16676123876123877,35000.0,32000.0,74,1878,stayers
4001100,25.0,70400.0,732.0,65850.0,706.0,36700.0,0.14091928251121077,34000.0,31550.0,26,1010,stayers
4001290,20.0,70000.0,854.0,62000.0,779.0,36800.0,0.1579646017699115,35000.0,33000.0,123,3360,stayers
4001400,15.0,64620.0,728.5,60430.0,621.0,34000.0,0.12521739130434784,30000.0,29000.0,21,453,stayers
4100100,12.0,75000.0,800.0,69000.0,875.0,40000.0,0.15472118959107806,36000.0,33600.0,31,588,stayers
4100200,15.0,67080.0,810.5,62000.0,778.0,36000.0,0.1658181818181818,32750.0,30000.0,21,655,stayers
4100300,10.0,62000.0,740.0,55450.0,656.0,35250.0,0.167996317888923,32000.0,30000.0,22,460,stayers
4100400,15.0,84000.0,1130.0,76850.0,1385.0,41000.0,0.19185585585585585,38000.0,34000.0,20,509,stayers
4100500,15.0,73700.0,930.0,63750.0,1039.0,40000.0,0.18516732886820297,34000.0,30000.0,29,707,stayers
4100600,15.0,80775.0,1011.0,74090.0,1144.0,40000.0,0.1762758620689655,37000.0,35000.0,31,849,stayers
4100700,15.0,76200.0,1063.0,68100.0,1118.0,36000.0,0.1985521472392638,33000.0,30000.0,65,1483,stayers
4100800,15.0,64550.0,860.0,56780.0,915.0,32000.0,0.18065895953757224,29000.0,25000.0,27,482,stayers
4100900,15.0,74300.0,1040.0,65000.0,1103.5,36275.0,0.19639639639639642,34850.0,30000.0,33,663,stayers
4101000,15.0,59500.0,844.0,56600.0,885.0,35000.0,0.179846547314578,30000.0,26200.0,24,376,stayers
4101100,20.0,81560.0,1010.0,74000.0,1294.0,37000.0,0.20005354645354648,35000.0,34000.0,36,1223,stayers
4101200,20.0,79000.0,1045.0,74600.0,1277.0,38400.0,0.20020000000000002,35100.0,33000.0,29,695,stayers
4101325,20.0,103000.0,1353.0,91200.0,1670.0,48000.0,0.2020125786163522,45000.0,41000.0,127,3379,stayers
4101326,25.0,104900.0,1400.0,97100.0,1712.0,52400.0,0.19686206896551722,49000.0,46000.0,52,1583,stayers
4101327,20.0,107100.0,1445.0,101510.0,1665.0,50000.0,0.1876328835062815,49000.0,47300.0,81,2396,stayers
4200100,18.0,72800.0,800.0,64400.0,880.0,34000.0,0.15879699248120302,30400.0,30000.0,40,1043,stayers
4200200,20.0,66750.0,700.0,60000.0,654.0,33600.0,0.14149565217391302,30000.0,30000.0,48,1029,stayers
4200300,20.0,59000.0,700.0,53000.0,605.0,35000.0,0.14875,32000.0,31000.0,43,1216,stayers
4200400,20.0,61000.0,743.0,55700.0,710.0,37660.0,0.15558429662740214,35000.0,32000.0,36,950,stayers
4200500,25.0,73000.0,870.0,66000.0,931.0,40000.0,0.17173770491803278,35000.0,32000.0,43,899,stayers
4200600,25.0,82650.0,1140.0,77950.0,1225.0,37500.0,0.18849557522123894,34000.0,32000.0,21,408,stayers
4200700,20.0,76000.0,803.0,68200.0,874.0,40000.0,0.16497135278514588,35000.0,34450.0,31,1147,stayers
4200800,20.0,75050.0,817.0,68000.0,850.0,38000.0,0.15228699551569508,35000.0,35000.0,91,1942,stayers
