Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,TOT_POP,HH_MED_INC,HH_OCC,HU_OWN,HU_RENT,HH_MED_RENT,SE_T106_001,HU_OWN_M,SE_T106_003,SE_T106_004,SE_T106_005,SE_T106_006,SE_T106_007,SE_T106_008,SE_T106_009,SE_T106_010,SE_T106_011,SE_T106_012,SE_T106_013,SE_T106_014,HU_OWN_NOM,SE_T106_016,SE_T106_017,SE_T106_018,SE_T106_019,SE_T106_020,SE_T106_021,SE_T106_022,SE_T106_023,SE_T178_001,SE_T178_002,HH_OWN_M,HH_OWN_NOM
6037408628,Census Tract 4086.28,"Census Tract 4086.28, Los Angeles County, California",0,6,37,408628,3015.841179,106863.7955,969.3153127,791.1256456,178.1896671,1184.174666,638.950464,595.2902953,0,0,0.258344787,19.20228288,9.442613203,21.22598371,16.05518277,31.79199619,43.43444529,56.19117038,107.69039,289.997886,43.66016876,0,0,3.922134471,0,6.838293037,17.21120336,7.844268942,7.844268942,738,182,2147.58,529.62
6037408629,Census Tract 4086.29,"Census Tract 4086.29, Los Angeles County, California",0,6,37,408629,2642.368685,107652.5297,849.161934,696.4722529,152.6896811,1184.174666,564.1146181,524.6465282,0,0,0,16.34537056,7.574683918,16.34537056,12.75736239,27.50806265,38.67075474,49.43477926,95.68021791,260.3299262,39.46808989,0,0,3.588008172,0,5.98001362,15.54803541,7.176016343,7.176016343,746,182,2170.86,529.62
6037408630,Census Tract 4086.30,"Census Tract 4086.30, Los Angeles County, California",0,6,37,408630,2101.338666,76772.29021,559.4492293,468.8717351,90.57749427,1440.212431,434.8311735,401.3826217,5.032083015,6.216102548,55.35291317,68.08112315,47.06477644,34.04056157,34.92857622,29.89649321,25.16041508,47.95279109,33.44855181,14.2082344,33.44855181,0,7.104117198,14.50423928,4.144068365,5.920097665,1.776029299,0,0,327,91,951.57,264.81
6037408631,Census Tract 4086.31,"Census Tract 4086.31, Los Angeles County, California",0,6,37,408631,4891.11218,76772.29021,1302.183691,1091.35395,210.8297404,1440.212431,1012.120551,934.265124,11.71276335,14.46870767,128.8403969,158.4667983,109.5487867,79.23339916,81.3003574,69.58759405,58.56381677,111.6157449,77.855427,33.07133182,77.855427,0,16.53566591,33.7603179,9.645805115,13.77972159,4.133916478,0,0,327,91,951.57,264.81
6037408703,Census Tract 4087.03,"Census Tract 4087.03, Los Angeles County, California",0,6,37,408703,6657.742068,87271.50699,1857.530379,1571.787294,285.743085,1082.341463,1466.211747,1381.160822,0.045336678,0.049582925,38.42755407,114.3958297,98.36802738,94.97615428,86.85070852,121.0173593,92.3757162,192.1442583,268.7053848,273.80491,85.05092525,0.00014552,0.045482198,21.86783354,24.94657945,5.470695743,20.26625164,5.448497463,7.005439698,523,120,1521.93,349.2
6037408704,Census Tract 4087.04,"Census Tract 4087.04, Los Angeles County, California",0,6,37,408704,468.2673565,87387.87762,130.5242226,110.744486,19.77973655,1091.070024,103.3064235,97.30087676,0,0,2.699741201,8.044126844,6.887094901,6.666707864,6.115740272,8.539997677,6.501417586,13.55380276,18.95328517,19.33896248,6.005546753,0,0,1.542709258,1.763096295,0.385677314,1.432515739,0.385677314,0.495870833,523,120,1521.93,349.2
6037408705,Census Tract 4087.05,"Census Tract 4087.05, Los Angeles County, California",0,6,37,408705,744.0226063,87387.87762,207.3878756,175.9601646,31.42771099,1088.160504,164.1419446,154.5998262,0,0,4.289576151,12.78118608,10.9427963,10.59262682,9.717203118,13.56906742,10.32999971,21.53542313,30.11457543,30.72737202,9.542118377,0,0,2.451186372,2.801355854,0.612796593,2.276101631,0.612796593,0.787881334,523,120,1521.93,349.2
6037408706,Census Tract 4087.06,"Census Tract 4087.06, Los Angeles County, California",0,6,37,408706,645.4779974,87387.87762,179.9196818,152.6545211,27.26516073,1088.160504,142.4016055,134.1233255,0,0,3.721428623,11.08833835,9.493440366,9.189650274,8.430175045,11.77186605,8.961807706,18.68309064,26.12594789,26.65758055,8.278279999,0,0,2.126530642,2.430320734,0.53163266,1.974635596,0.53163266,0.683527706,523,120,1521.93,349.2
6037408722,Census Tract 4087.22,"Census Tract 4087.22, Los Angeles County, California",0,6,37,408722,6012.65013,66224.58566,1926.747129,1019.808786,906.9383428,913.5892998,951.424851,922.2272126,6.525987332,7.119258908,39.80643619,105.7728942,150.8370022,112.2696771,63.01645455,51.20242279,74.29679172,94.02428025,133.8879571,83.46805037,29.19763839,0,6.525987332,10.11832571,5.376825813,2.97453511,4.183273606,0.008177232,0.010513584,380,94,1105.8,273.54
6037408723,Census Tract 4087.23,"Census Tract 4087.23, Los Angeles County, California",0,6,37,408723,1390.360506,66224.58566,445.5404664,235.81823,209.7222364,913.5892998,220.0052873,213.2538335,1.509089429,1.646279377,9.204829001,24.4588508,34.8796715,25.96125529,14.57181562,11.83978215,17.18029642,21.74179159,30.95972307,19.30044927,6.751453788,0,1.509089429,2.339716248,1.243266254,0.687821523,0.967281973,0.001871783,0.002406578,380,94,1105.8,273.54
6037408724,Census Tract 4087.24,"Census Tract 4087.24, Los Angeles County, California",0,6,37,408724,2689.886164,66224.58566,861.9729421,456.2300147,405.7429274,913.5892998,425.6372183,412.5753958,2.919587227,3.185004248,17.80828933,47.3197592,67.48058893,50.22641329,28.19162732,22.90604923,33.23817199,42.06315133,59.89678962,37.33996414,13.06182249,0,2.919587227,4.526574465,2.405307602,1.330706382,1.871369607,0.003621278,0.004655929,380,94,1105.8,273.54
6037408800,Census Tract 4088,"Census Tract 4088, Los Angeles County, California",0,6,37,408800,2182.999997,27521.65385,838.9999989,167.9999998,670.9999991,549.8992919,153.9999998,84.99999989,0,8.999999988,3.999999995,4.999999994,12.99999998,12.99999998,18.99999998,7.99999999,13.99999998,0,0,0,68.99999991,23.99999997,17.99999998,22.99999997,0,0,3.999999995,0,0,343,64,998.13,186.24
6037430002,Census Tract 4300.02,"Census Tract 4300.02, Los Angeles County, California",0,6,37,430002,4536.511951,56624.00874,1588.889331,1042.496329,546.3930016,846.6703383,833.400495,639.3076863,13.98936756,49.96133116,89.95039328,63.30170969,54.1880139,53.26332929,34.24420322,40.07575767,40.06179762,73.2774666,84.32850276,42.66581357,194.0928087,5.991307193,52.92562594,80.90890004,44.07516666,5.081992769,5.046602952,0.021109908,0.042103261,344,86,1001.04,250.26
6037430003,Census Tract 4300.03,"Census Tract 4300.03, Los Angeles County, California",0,6,37,430003,1329.979608,83217.93007,428.3754726,383.7882827,44.58718991,835.0322581,347.844288,310.7438717,1.934064053,5.73245852,11.41064049,40.26592174,31.32007613,35.11771542,24.16731694,11.0619723,12.06387115,36.60623937,45.17552333,55.88807227,37.10041626,0.083680365,3.619352547,4.983111129,15.94594598,8.418135501,3.840989829,0.209200913,0,424,115,1233.84,334.65
6037430101,Census Tract 4301.01,"Census Tract 4301.01, Los Angeles County, California",0,6,37,430101,4377.112654,52922.77622,1510.931268,905.4279913,605.5032767,736.1085759,615.3650486,481.9369885,4.95385079,11.98243956,101.8479951,110.5511202,63.95751165,37.10803751,13.20346277,21.10769517,38.74419825,32.07195349,38.09880767,8.309916346,133.4280601,0.202841972,63.71081196,37.28346841,21.1186596,5.944620947,5.063495099,0.104162094,0,259,77,753.69,224.07
6037430102,Census Tract 4301.02,"Census Tract 4301.02, Los Angeles County, California",0,6,37,430102,3803.24242,52017.67133,1108.691392,745.6735852,363.0178073,744.8371361,676.8135129,563.6542556,4.919148544,47.2161955,113.1309961,88.53242728,75.74367731,46.23208318,22.62374992,57.05260851,33.44521729,45.2489129,23.60739122,5.901847806,113.1592573,0.004239175,34.43309777,54.11487316,19.67942029,4.925271796,0.002355097,0,0,268,85,779.88,247.35
6037430200,Census Tract 4302,"Census Tract 4302, Los Angeles County, California",0,6,37,430200,1322.481123,107823.8531,367.6777859,329.098047,38.5797389,858.3084186,270.7774652,229.9657221,0.331813267,4.193061834,8.560435405,19.50679508,6.114760689,16.35603891,26.33289578,16.43508942,10.3179085,27.80262928,27.20049829,66.8137956,40.81174318,0.219034874,1.066583183,7.719890511,6.195488349,3.582369495,5.889480743,5.146341816,10.99255421,524,163,1524.84,474.33
6037430301,Census Tract 4303.01,"Census Tract 4303.01, Los Angeles County, California",0,6,37,430301,4132.511177,71083.05944,1621.479414,1164.450874,457.0285404,794.2989772,1058.099455,760.7614538,2.475877057,27.46541759,31.58758106,89.39182793,92.36907059,56.09266731,43.07411253,76.77153248,54.32559925,100.9084385,80.28914705,106.0101825,297.3380013,8.485295505,47.616294,79.52369206,62.25911778,36.59549113,38.29840526,14.18384878,10.37585683,424,105,1233.84,305.55
6037430302,Census Tract 4303.02,"Census Tract 4303.02, Los Angeles County, California",0,6,37,430302,759.3154995,70824.45804,300.750306,215.8679458,84.88236013,791.3894571,196.7482135,140.0828777,0.46257417,5.242507256,5.705081426,16.65267011,17.26943567,10.09953604,7.863760884,14.49399065,10.09953604,18.73425387,14.33979926,19.11973235,56.66533578,1.619009594,9.097292003,15.2649476,11.79564133,6.938612545,7.246995325,2.698349323,2.004488069,423,105,1230.93,305.55
6037430400,Census Tract 4304,"Census Tract 4304, Los Angeles County, California",0,6,37,430400,3996.089805,97495.95979,1418.022574,1201.182992,216.8395817,832.122738,1127.08316,843.3718399,0.00427449,5.053130718,16.02337401,17.20654021,42.08594543,77.83995646,51.08803242,67.8760288,54.97819591,101.9576116,132.7905439,276.468206,283.7113197,0.101878906,19.06179486,29.12576709,69.82206508,32.99068427,67.83557928,50.78924761,13.9843026,587,142,1708.17,413.22
6037430501,Census Tract 4305.01,"Census Tract 4305.01, Los Angeles County, California",0,6,37,430501,4332.063886,89476.08392,1705.498416,1249.983513,455.5149032,858.3084186,1133.361925,899.108967,0,11.96093942,19.93563629,55.81710828,53.82610258,51.83615468,108.6457367,29.9076856,62.79769666,115.6275752,125.5976051,263.1567265,234.252958,35.88137583,28.90626873,51.8314427,21.93423886,35.8845492,40.87143933,4.988428732,13.95521466,547,101,1591.77,293.91
6037430502,Census Tract 4305.02,"Census Tract 4305.02, Los Angeles County, California",0,6,37,430502,6491.000017,64621.25699,2852.000008,1491.000004,1361.000004,887.4036192,1255.000003,789.0000021,0,6.000000016,29.00000008,94.00000025,89.00000024,87.00000023,76.0000002,37.0000001,20.00000005,98.00000026,119.0000003,134.0000004,466.0000012,25.00000007,94.00000025,93.00000025,112.0000003,64.00000017,58.00000015,14.00000004,6.000000016,418,104,1216.38,302.64
6037430600,Census Tract 4306,"Census Tract 4306, Los Angeles County, California",0,6,37,430600,4635.000004,141251.3164,1452.000001,1385.000001,67.00000006,1347.107789,1299.000001,1022.000001,0,0,0,11.00000001,18.00000002,82.00000007,54.00000005,62.00000006,47.00000004,106.0000001,126.0000001,516.0000005,277.0000002,0,0,19.00000002,25.00000002,27.00000002,77.00000007,58.00000005,71.00000006,751,193,2185.41,561.63
6037430701,Census Tract 4307.01,"Census Tract 4307.01, Los Angeles County, California",0,6,37,430701,4811.656872,88671.18706,1914.405749,1375.337464,539.068285,913.5892998,1280.671657,920.0084294,0.040763685,0,8.176642637,12.46198843,53.40763687,62.46198845,104.5299279,70.19023056,38.40763686,103.0543516,144.2989338,322.9783286,360.6632276,0.258170002,10.08703159,16.8016858,66.43481267,99.00000005,119.0815274,33.00000002,16.00000001,608,146,1769.28,424.86
6037430721,Census Tract 4307.21,"Census Tract 4307.21, Los Angeles County, California",0,6,37,430721,2804.000033,77632.13986,1141.000013,664.0000078,477.0000056,1056.155783,412.0000049,276.0000033,0,0,11.00000013,21.00000025,53.00000063,18.00000021,4.000000047,15.00000018,23.00000027,24.00000028,39.00000046,68.0000008,136.0000016,0,12.00000014,26.00000031,32.00000038,31.00000037,19.00000022,5.000000059,11.00000013,484,123,1408.44,357.93
6037430723,Census Tract 4307.23,"Census Tract 4307.23, Los Angeles County, California",0,6,37,430723,2430.044495,54907.54196,1405.372177,367.1459471,1038.22623,1027.060582,35.00595719,16.23726837,0,0.123217897,0.378780942,5.778829877,0.876216156,0.410726323,3.218469036,0.474617084,0.287508426,0.314890181,3.976976998,0.397035446,18.76868882,0,5.857357594,6.442447775,0.529380594,5.825412213,0.114090645,0,0,358,88,1041.78,256.08
6037430724,Census Tract 4307.24,"Census Tract 4307.24, Los Angeles County, California",0,6,37,430724,2785.831044,54836.42657,1615.497268,418.8767315,1196.620536,1029.970102,34.01159622,13.85872438,0,0.023854913,0.073331771,6.029910822,0.16963494,0.079516378,3.301893399,0.091885593,0.055661465,0.060962557,3.89520671,0.076865832,20.15287184,0,6.491580352,7.051320082,0.102487776,6.485395745,0.022087883,0,0,358,87,1041.78,253.17
6037430801,Census Tract 4308.01,"Census Tract 4308.01, Los Angeles County, California",0,6,37,430801,3785.999991,42924.59965,1814.999996,388.9999991,1425.999997,867.0369788,277.9999994,201.9999995,0,0,11.99999997,29.99999993,32.99999992,20.99999995,0,5.999999986,29.99999993,6.999999984,31.99999993,30.99999993,75.99999982,0,24.99999994,29.99999993,6.999999984,7.999999982,0,0,5.999999986,441,85,1283.31,247.35
6037430802,Census Tract 4308.02,"Census Tract 4308.02, Los Angeles County, California",0,6,37,430802,4027.5571,87119.57867,1362.966433,1074.664387,288.3020454,800.1180173,994.6345983,789.8099469,0,0.018299568,14.01662487,31.99239601,59.90568191,143.7502538,90.85847586,84.85164138,36.96064507,70.9204145,128.7855247,127.7499892,204.8246514,0.025416067,13.04005465,53.98322878,47.94386174,13.98307566,62.87605826,12.97295624,0,431,118,1254.21,343.38
6037430803,Census Tract 4308.03,"Census Tract 4308.03, Los Angeles County, California",0,6,37,430803,5382.743333,98999.08042,1800.664818,1537.11175,263.5530673,983.4177813,1430.416895,1066.549419,0,7.182849325,17.73385537,138.0437952,174.4582325,133.2749629,115.2148414,46.2302602,51.18905299,72.19237829,109.7293329,201.2998575,363.8674763,0.040089903,41.6082226,79.65585693,107.3208628,49.12535607,47.08571309,38.99128501,0.040089903,377,114,1097.07,331.74
6037430901,Census Tract 4309.01,"Census Tract 4309.01, Los Angeles County, California",0,6,37,430901,3353.313814,46806.85315,1353.830335,436.8631435,916.9671911,840.8512982,342.071509,220.6530026,0,8.8330463,22.09692185,28.49473774,14.78305569,24.19266339,23.15705499,13.82715271,18.19462637,32.95111359,26.1402346,7.982395342,121.4185064,12.26811986,32.40112067,46.18331135,21.15021565,5.903003634,3.499451012,0.013284236,0,375,83,1091.25,241.53
6037430902,Census Tract 4309.02,"Census Tract 4309.02, Los Angeles County, California",0,6,37,430902,3473.128869,46806.85315,1402.203158,452.4724138,949.7307441,840.8512982,354.2938416,228.5370102,0,9.148654081,22.88645246,29.51286451,15.31125935,25.05707557,23.98446453,14.32120163,18.84472663,34.12846821,27.07423417,8.267609071,125.7568314,12.706464,33.55882385,47.83345694,21.90592012,6.113919983,3.6244876,0.013758886,0,375,83,1091.25,241.53
6037431001,Census Tract 4310.01,"Census Tract 4310.01, Los Angeles County, California",0,6,37,431001,4744.552693,46299.3479,1923.240323,795.611208,1127.629115,803.0275374,617.0046103,447.9162325,0,9.518219941,80.62492185,58.78900552,55.98952906,45.91141383,33.03382215,30.79424098,10.63801052,37.51298447,45.91141383,39.19267034,169.0883778,20.71612575,30.79424098,63.82806313,31.91403157,0,11.19790581,10.63801052,0,320,87,931.2,253.17
6037431002,Census Tract 4310.02,"Census Tract 4310.02, Los Angeles County, California",0,6,37,431002,3623.299202,46331.67308,1467.551874,608.3533961,859.1984781,803.0275374,471.4350245,342.4034735,0.020560591,7.282788261,61.67658189,45.12908344,42.80281518,35.0417173,25.16571712,23.49102889,8.247059951,28.64685824,35.05186425,29.84739843,129.0315509,15.73944612,23.65774334,48.64918368,24.33598268,0.026337417,8.531350249,8.085258647,0.006248809,320,87,931.2,253.17
6037431100,Census Tract 4311,"Census Tract 4311, Los Angeles County, California",0,6,37,431100,5450.505516,37965.91783,1854.754132,759.6648347,1095.089297,704.1038552,669.1665273,402.4817333,0.025744102,4.061785879,36.52517997,65.57151933,64.32952476,67.19050659,22.06693479,17.10812534,20.20080406,29.1647624,55.19565539,21.04119071,266.684794,4.000000065,60.32952469,108.1905067,44.10812539,38.03089298,0.025744134,12.00000005,0,322,90,937.02,261.9
6037431200,Census Tract 4312,"Census Tract 4312, Los Angeles County, California",0,6,37,431200,5085.134898,57367.48776,1396.697475,1060.92575,335.7717254,837.9417781,945.6947427,816.5447653,14.90057679,66.55501119,114.2397277,149.0044026,92.38285612,124.1691518,39.73407851,61.58829306,56.62150815,33.77449242,45.69428666,17.88038033,129.1499774,7.948266326,59.60309831,36.75918834,19.86936745,4.969217626,0.000831538,0,7.80E-06,284,73,826.44,212.43
6037431300,Census Tract 4313,"Census Tract 4313, Los Angeles County, California",0,6,37,431300,2436.999986,70814.76049,783.9999955,636.9999963,146.9999992,1024.151062,595.9999966,414.9999976,5.999999965,5.999999965,88.99999949,86.9999995,59.99999965,31.99999982,0,4.999999971,28.99999983,24.99999986,66.99999961,8.999999948,180.999999,4.999999971,42.99999975,85.9999995,35.99999979,5.999999965,4.999999971,0,0,266,87,774.06,253.17
6037431400,Census Tract 4314,"Census Tract 4314, Los Angeles County, California",0,6,37,431400,3302.621284,60916.79196,1356.327875,1158.741588,197.5862875,823.3941778,825.6560225,586.820975,0,22.59983895,90.39445045,131.6883328,60.95818319,37.36594611,29.50404862,29.48951413,24.57505747,25.57134892,92.37978288,42.29447143,238.8350475,4.912106839,75.66247307,82.54934148,42.27367079,16.71551155,11.80078238,0.008714667,4.912446749,289,86,840.99,250.26
6037431501,Census Tract 4315.01,"Census Tract 4315.01, Los Angeles County, California",0,6,37,431501,3351.755372,65077.04196,1279.125015,860.2139049,418.9111099,913.5892998,712.8019776,536.0009635,0,17.72675075,54.11323914,90.96622096,62.97661451,28.92259333,39.18544903,45.24986376,21.45869828,84.43531279,53.64674569,37.31947527,176.8010141,0,47.11583752,56.91219978,38.71895559,23.32467204,8.396881935,0,2.332467204,367,92,1067.97,267.72
6037431502,Census Tract 4315.02,"Census Tract 4315.02, Los Angeles County, California",0,6,37,431502,3818.071089,65077.04196,1457.084332,979.8918704,477.1924618,913.5892998,811.9711377,610.5725375,0,20.1929995,61.64178794,103.6219711,71.73828769,32.94647287,44.63715679,51.54528819,24.44415729,96.18244498,61.11039322,42.51157789,201.3986003,0,53.67086709,64.83015629,44.10576206,26.56973618,9.565105026,0,2.656973618,367,92,1067.97,267.72
6037431600,Census Tract 4316,"Census Tract 4316, Los Angeles County, California",0,6,37,431600,3461.611739,94198.79196,1205.487148,1027.661843,177.8253044,928.1369001,934.7860483,662.854651,0.003307465,0.083341767,5.054206131,34.09692851,105.0659154,42.45150855,96.29681888,49.21347037,67.39145389,49.38836901,63.70382332,150.1055077,271.9313973,0.013229859,0.197647675,63.75731604,89.58697006,47.20757681,66.35147296,4.804773026,0.012410862,448,119,1303.68,346.29
6037431700,Census Tract 4317,"Census Tract 4317, Los Angeles County, California",0,6,37,431700,5998.000049,98565.92308,2012.000016,1605.000013,407.0000033,1120.165224,1498.000012,1124.000009,6.000000049,6.000000049,21.00000017,48.00000039,57.00000046,114.0000009,130.0000011,119.000001,100.0000008,129.000001,138.0000011,256.0000021,374.000003,0,30.00000024,59.00000048,113.0000009,73.00000059,46.00000037,30.00000024,23.00000019,480,121,1396.8,352.11
6037431800,Census Tract 4318,"Census Tract 4318, Los Angeles County, California",0,6,37,431800,4518.999998,67174.9458,1677.999999,1085,592.9999998,1006.693942,921.9999997,606.9999998,0,13,35.99999999,96.99999996,86.99999997,66.99999998,48.99999998,41.99999998,33.99999999,78.99999997,50.99999998,51.99999998,314.9999999,0,59.99999998,119,87.99999997,30.99999999,11,5.999999998,0,354,95,1030.14,276.45
6037431900,Census Tract 4319,"Census Tract 4319, Los Angeles County, California",0,6,37,431900,2721.154496,58091.57168,1221.093951,630.0417117,591.0522391,773.9323367,553.3421771,325.4747941,0,0,26.19268416,47.34878872,49.20051317,44.69562007,9.853681711,1.965377664,8.697577203,57.96537782,45.54343004,34.01174352,227.867383,5.000000014,48.00000013,118.5434302,15.58392401,32.88830412,7.659040383,0.192684085,0,344,87,1001.04,253.17
6037432000,Census Tract 4320,"Census Tract 4320, Los Angeles County, California",0,6,37,432000,6737.364952,67013.31993,2397.048502,1710.40987,686.638632,861.2179386,1573.451666,1116.610537,4.996692529,28.98081667,80.9489621,202.8835186,141.961508,97.9575531,89.99132808,61.98492726,70.9886377,111.9518526,130.9469136,93.01782663,456.8411296,19.98677012,40.97287874,193.9052394,117.9692459,54.98854047,23.0198808,0.002543128,5.996031035,350,96,1018.5,279.36
6037432101,Census Tract 4321.01,"Census Tract 4321.01, Los Angeles County, California",0,6,37,432101,3570.999986,80402.40734,1237.999995,945.9999962,291.9999988,980.5082612,819.9999967,592.9999976,0,5.999999976,21.99999991,76.99999969,81.99999967,64.99999974,46.99999981,19.99999992,30.99999987,121.9999995,87.99999964,32.99999987,226.9999991,0,23.9999999,98.9999996,54.99999978,25.9999999,14.99999994,7.999999968,0,396,97,1152.36,282.27
6037432102,Census Tract 4321.02,"Census Tract 4321.02, Los Angeles County, California",0,6,37,432102,4585.838231,74600.03846,1463.389525,1245.49131,217.8982147,1064.884343,1156.622346,795.6552363,0.001675202,5.978803672,95.19881728,173.2926118,138.4407553,57.24366787,72.10681894,27.2053034,37.42040516,96.14511157,58.67773364,33.9435325,360.96711,0.060236644,53.61071795,124.5654693,82.81471492,53.42898451,35.78683311,0.018166203,10.68198736,294,101,855.54,293.91
6037432201,Census Tract 4322.01,"Census Tract 4322.01, Los Angeles County, California",0,6,37,432201,3032.185115,63341.18007,1023.512336,647.7654809,375.746855,823.3941778,578.7517238,391.0377878,0.099239207,8.51836669,49.05554381,54.8124286,46.68798095,47.34923766,37.43240873,18.81392468,26.6133136,48.15631539,49.89806411,3.600964424,187.7139359,8.762413973,62.49232572,65.44114678,32.33475581,3.735646205,12.12945741,2.740216357,0.077973662,338,83,983.58,241.53
6037432202,Census Tract 4322.02,"Census Tract 4322.02, Los Angeles County, California",0,6,37,432202,3467.89037,63745.24476,1167.350506,740.3361463,427.0143598,823.3941778,661.8722577,448.3650778,0,9.607823096,56.57940268,62.98461807,52.84302703,54.44433088,43.23520393,21.35071799,30.42477314,55.51186678,57.64693858,3.736375648,213.5071799,10.14159105,70.99113732,74.72751297,36.82998853,3.736375648,13.87796669,3.202607699,0,338,83,983.58,241.53
6037432300,Census Tract 4323,"Census Tract 4323, Los Angeles County, California",0,6,37,432300,3546.023994,64954.20629,1131.271017,796.4069397,334.864077,680.8276947,732.5765438,629.4659043,0,79.54249337,124.7147735,62.84838982,57.93835937,46.15428627,35.35221927,20.62212791,41.24425582,80.52449946,75.614469,4.910030455,103.1106395,0,36.33422536,21.604134,39.28024364,0,5.892036546,0,0,290,92,843.9,267.72
6037432401,Census Tract 4324.01,"Census Tract 4324.01, Los Angeles County, California",0,6,37,432401,2781.336903,48678.48077,896.9052087,397.2733498,499.6318588,858.3084186,363.4256645,245.8954037,2.47709202,12.78143567,28.05810194,40.84755233,24.75278162,21.45547601,17.33458221,24.34246391,16.90992237,23.09885597,18.97796217,14.8591775,117.5302608,0.005483759,42.46098253,31.75264859,30.92737308,2.90048638,9.480755445,0.002530966,0,332,87,966.12,253.17
6037432402,Census Tract 4324.02,"Census Tract 4324.02, Los Angeles County, California",0,6,37,432402,3964.938307,48675.24825,1278.538298,566.0838531,712.4544444,858.3084186,517.8814897,350.3488852,3.5270022,18.2228447,39.9726916,58.1955363,35.270022,30.5673524,24.6890154,34.6821883,24.1011817,32.9186872,27.0403502,21.1620132,167.5326045,0,60.5468711,45.2631949,44.0875275,4.1148359,13.5201751,0,0,332,87,966.12,253.17
6037432500,Census Tract 4325,"Census Tract 4325, Los Angeles County, California",0,6,37,432500,5601.380238,58754.23776,1882.893014,1214.886492,668.0065218,846.6703383,1064.875052,806.8906342,11.99183857,22.00177148,98.97688728,139.9787785,76.99908781,73.97413013,71.98185903,80.98237543,41.99101289,63.02544516,61.00189241,63.98555548,257.9844174,12.99010997,58.00839251,67.00481656,63.99291281,38.98923271,11.00174006,5.99543537,0.001777367,335,96,974.85,279.36
6037432601,Census Tract 4326.01,"Census Tract 4326.01, Los Angeles County, California",0,6,37,432601,4260.018977,54102.6451,1323.366739,816.1530065,507.2137328,835.0322581,724.508707,594.2469983,3.458275451,3.458275451,61.67257888,84.15136931,66.85999205,95.67895415,38.04102996,58.21430343,39.77016769,53.02689025,62.24895812,27.66620361,130.2617087,7.492930144,43.80482238,44.95758086,23.63154892,6.34017166,4.034654693,0,0,340,82,989.4,238.62
6037432602,Census Tract 4326.02,"Census Tract 4326.02, Los Angeles County, California",0,6,37,432602,3076.564095,54102.6451,955.728746,589.4215611,366.3071849,835.0322581,523.2365129,429.1621677,2.497548988,2.497548988,44.53962361,60.77369203,48.2859471,69.09885533,27.47303886,42.04207463,28.72181336,38.29575114,44.95588178,19.9803919,94.0743452,5.41135614,31.63562051,32.46813684,17.06658475,4.578839811,2.913807152,0,0,340,82,989.4,238.62
6037432700,Census Tract 4327,"Census Tract 4327, Los Angeles County, California",0,6,37,432700,4540.000001,50808.70979,1240,639.0000001,601.0000001,654.6420142,553.0000001,316.0000001,0,33.00000001,48.00000001,50.00000001,15,23,18,4.000000001,40.00000001,56.00000001,15,14,237,19,43.00000001,98.00000002,62.00000001,0,15,0,0,326,89,948.66,258.99
6037432801,Census Tract 4328.01,"Census Tract 4328.01, Los Angeles County, California",0,6,37,432801,3542.959981,36495.12238,1131.429315,245.8356504,885.5936645,803.0275374,150.4280051,112.9673346,4.682583818,0,22.82759611,21.07162718,14.04775145,15.80372038,9.365167635,9.950490612,3.511937863,5.267906795,6.438552749,0,37.46067054,11.12113657,15.21839741,7.023875726,4.09726084,0,0,0,0,278,62,808.98,180.42
6037432802,Census Tract 4328.02,"Census Tract 4328.02, Los Angeles County, California",0,6,37,432802,2545.931087,36760.18881,814.0935745,184.9390671,629.1545075,803.0275374,116.5519994,86.54923303,3.342083132,0.492882845,17.29509859,15.78235247,10.88680813,11.84809795,7.216365554,7.268672417,2.650427097,4.436729031,4.866013714,0.463702108,30.00276632,7.901340914,11.79837102,6.366750614,3.324848296,0.397952337,0.121692613,0,0.091810522,279,64,811.89,186.24
6037432901,Census Tract 4329.01,"Census Tract 4329.01, Los Angeles County, California",0,6,37,432901,3155.072955,59400.74126,1085.147686,680.3109684,404.8367179,779.7513769,602.539777,392.687453,3.420088158,35.12743253,75.33848858,43.01223573,51.67336154,44.2428975,34.58723113,15.26518091,7.387532913,38.52605513,15.62650261,28.4804463,209.852324,5.545117849,71.18500893,84.52906771,19.5152403,20.68866056,3.362846651,0,5.026382006,287,83,835.17,241.53
6037432902,Census Tract 4329.02,"Census Tract 4329.02, Los Angeles County, California",0,6,37,432902,3060.570098,61792.8042,1038.303823,687.9567918,350.3470309,797.2084972,615.4015699,405.9959037,2.737903642,28.29573466,70.89618952,54.97394556,57.61721903,41.88110564,36.02864558,15.39069287,10.3125075,41.93921915,19.30223237,26.62050821,209.4056662,4.429694575,62.66716901,81.8166807,25.38929377,22.84590315,6.986207613,0,5.270717355,289,86,840.99,250.26
6037433101,Census Tract 4331.01,"Census Tract 4331.01, Los Angeles County, California",0,6,37,433101,1677.593173,50478.99301,503.1849418,212.9932563,290.1916855,692.465775,182.9199727,148.1961813,4.030440076,8.370914005,20.77226809,13.64148949,28.52311439,18.91206497,8.990981709,12.71138793,7.750846301,11.47125252,4.340473928,8.680947857,34.72379143,0,8.990981709,10.54115097,4.65050778,7.440812449,1.55016926,0,1.55016926,297,94,864.27,273.54
