puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
0603708,41191,7806,23080,10305,9417,16204,15570,207,0,0,3733,7581,2900,3323,2328,483,451,960,1084,284,2661,2672,8666,138,2456,1263,1,8919,7261,9408,7797
0603709,26339,5230,14108,7001,6046,7949,12344,42,0,114,990,392,386,2192,456,205,1188,384,7000,92,1075,2884,4831,440,2052,1343,273,3229,3712,5824,8344
0603710,72221,15045,39827,17349,13946,25329,32946,238,220,857,3996,10723,8353,7426,1902,845,805,433,2959,699,5852,8021,10282,401,4594,2937,678,13527,11921,16666,15062
0603711,70039,16611,36919,16509,18012,25067,26960,196,1,1314,5857,4134,2585,7930,420,1673,1640,1210,3425,814,2242,12536,11730,1303,7545,2553,931,10281,11158,16424,15565
0603712,44402,8695,24968,10739,8984,15739,19679,12,0,193,3749,4498,3799,3495,2370,647,710,317,982,72,2119,5038,11571,183,2874,1080,693,8261,7837,10908,8701
0603713,41025,9515,21593,9917,10998,15439,14588,19,0,40,1523,1793,1468,4653,348,247,872,693,1961,154,3120,10161,6598,157,3846,2464,908,5724,6241,9498,10047
0603714,68598,16503,37074,15021,14553,26611,27434,21,22,90,2621,6730,11041,8558,3532,526,3442,1374,2780,1917,7174,3727,4083,928,7775,1340,917,10836,10677,14910,15672
0603715,29669,8369,14905,6395,9657,11372,8640,104,0,227,537,497,454,5740,295,254,664,359,784,125,3125,2967,7945,362,3495,906,829,4765,4446,6424,5665
0603716,54369,10943,30450,12976,8594,21709,24066,47,0,157,1609,13226,8658,4787,5174,342,491,376,1027,692,3261,2970,7430,154,2869,896,203,11451,9333,12351,10291
0603717,65725,16169,33384,16172,19367,26843,19515,736,12,34,1713,1559,2191,10213,542,1011,2600,1899,3956,1123,2039,4741,15313,2128,10009,2253,1653,10509,9819,14018,15210
0603718,104596,23095,58684,22817,21269,31931,51396,20,2,458,1447,1086,1537,9245,2459,3504,11040,1492,9424,1907,4620,14738,22071,1795,11916,4038,1797,13086,14896,24319,29200
0603719,107535,22783,61107,23645,30310,35466,41759,30,30,331,3664,8128,2742,12312,1490,1495,5465,2082,7707,2384,8274,5814,31961,1480,7323,3035,1788,14450,17297,25308,27697
0603720,218932,38305,130037,50590,98347,44882,75703,57,3,376,2959,7923,3628,9965,1803,125528,2166,2047,13819,1374,7207,3793,12948,10405,9001,3227,703,20880,32903,52811,74033
0603721,31604,7104,17555,6945,9322,12531,9751,21,1,0,1608,1996,1239,4115,612,1609,570,648,1958,174,1863,2108,7686,565,3213,1616,2,5563,5177,6994,6766
0603722,59817,13509,33003,13305,15216,22908,21693,4,11,6,3812,3540,2848,9826,1518,1746,1698,1403,2704,673,3429,4228,15665,443,3549,2028,686,9999,9960,13725,12624
0603723,24415,5799,13183,5433,6757,9514,8144,1,0,0,731,989,477,4540,348,112,336,691,562,320,966,1764,9536,77,2369,514,82,4529,3854,5316,4917
0603724,65762,15503,35294,14965,16952,25150,23660,37,1,100,3165,959,2335,5439,2287,1472,1790,1660,4861,508,3983,4329,21574,1347,6697,3057,161,9769,10392,14643,15455
0603725,89003,20143,48880,19980,21092,27705,40206,14,3,51,3377,1615,2034,11550,359,1918,13690,2188,7954,1391,10116,4370,17281,1314,7072,2386,320,11983,12833,20545,23499
0603726,58657,12876,32422,13359,10832,17971,29854,182,3,110,2779,2503,1872,4083,259,1654,6157,2714,8627,2416,3949,4841,4130,1798,7505,2593,482,6978,8366,13200,17237
0603727,110042,25421,60060,24561,34566,33817,41659,1459,0,4,1639,523,1326,7168,307,29269,4542,4260,9385,736,10111,4796,8389,4928,14901,6296,3,14263,16048,23897,30413
0603728,97883,24768,55838,17277,16187,26945,54751,13,1,343,1840,1503,3218,9596,962,14821,3007,3147,15669,487,3551,6257,10119,2912,14683,4453,1301,11715,13363,19862,28175
0603729,206138,40236,120249,45653,58099,41534,106505,180,12,2,2178,1772,2512,10401,2671,42570,9872,6375,28150,2984,8078,27336,29996,7826,11900,10072,1251,20872,27339,46173,71518
0603730,113019,25497,63684,23838,21457,35411,56151,15,2,63,1458,687,1512,12358,668,4739,4352,3688,7322,319,7468,19138,25916,2792,13785,5177,1560,14814,16151,24666,31891
0603731,97962,24825,53917,19220,18754,33304,45904,22,2,92,1489,846,2333,12966,683,4441,3414,3952,9383,984,5407,2714,13722,6859,19897,7279,1477,13681,14562,20645,24249
0603732,93371,20104,52895,20372,27303,27634,38434,13,0,2,503,1046,1133,7100,919,17558,638,1824,5508,766,2574,5769,27703,2830,14271,3154,60,12161,14065,21459,25582
0603733,47327,9217,26773,11337,10183,15950,21194,5,0,70,701,513,991,3919,144,1060,2571,1322,4208,1384,3700,2658,14140,1219,6242,2320,160,6424,7268,11212,13206
0603734,81937,17371,45856,18710,18006,29453,34478,20,0,5,1094,1445,1705,6221,2250,2695,3559,1164,4494,562,7339,20412,15463,1815,7296,3372,1026,12902,12677,18840,20147
0603735,37798,8636,20245,8917,10844,13024,13930,0,76,58,1639,2717,2856,3784,1269,570,943,342,1488,200,1229,7421,7206,497,3904,1143,456,6659,6141,8243,8119
0603736,35852,8698,18782,8372,10481,14294,11077,18,0,66,864,1356,1466,6210,401,327,1770,568,1825,166,2489,3149,7296,322,5766,997,796,6032,5588,7535,7999
0603737,52799,9408,29795,13596,13087,17266,22446,41,0,1627,758,1994,1685,4006,1262,371,3186,333,1904,2691,2496,4048,12127,203,5780,978,7309,9047,8312,12762,13270
0603738,50196,10433,27255,12508,11832,21030,17334,29,0,135,1812,7540,4698,4113,2721,420,2907,409,1125,1988,5808,3938,6745,83,3167,1509,1049,10821,8106,10911,9925
0603739,48872,12562,25209,11101,14030,17931,16911,50,0,138,1788,1924,2427,5590,1834,151,1550,777,1353,98,2613,6336,13768,447,5301,2364,363,7913,7630,11015,9752
0603740,43406,10235,23142,10029,10457,17343,15606,77,3,618,931,5479,3340,7487,3296,240,618,700,757,329,1322,4248,6755,203,4645,1500,858,9101,7563,9438,7069
0603741,86907,19643,46658,20606,18664,39527,28716,24,1,70,2073,13307,14439,7996,5154,561,588,880,2858,4220,13845,2530,7223,2804,5479,1625,1230,21754,15120,17892,12498
0603742,61130,12974,33629,14527,9546,28739,22845,110,5,95,577,21320,12649,5797,4287,187,513,165,591,270,2071,2928,4098,254,3294,1221,698,15630,10771,12207,9548
0603743,17902,3929,9695,4278,4559,7821,5522,6,0,59,535,1438,557,1674,195,94,230,206,620,33,2307,2196,5198,51,1907,559,37,4470,2936,3631,2936
0603744,375272,64054,221592,89626,48472,84412,242388,184,128,16060,3523,15001,27204,15455,9715,8587,17667,4944,35065,5084,13281,11249,37875,18407,24153,11074,100616,50839,57986,96735,105658
0603745,20163,4128,11348,4687,4692,9784,5687,0,0,2,171,4678,2924,1443,627,49,94,225,1903,60,164,2324,3935,19,1060,334,151,5063,3490,4149,3333
0603746,20900,5363,10849,4688,7475,7304,6121,0,1,31,472,285,306,1699,123,106,1134,229,682,32,3122,2982,4596,430,2503,2023,144,4074,3513,4414,3536
0603747,31673,6997,17216,7460,9040,11910,10723,0,0,72,1207,1856,1889,3865,768,1391,382,464,1065,408,2388,2800,9391,174,2299,1208,46,5854,5613,7260,5949
0603748,201886,49385,111382,41119,42683,65330,93873,41,4,79,3024,5934,4436,14735,39634,23626,2854,5162,22498,1431,19914,11545,11617,2332,25477,5791,1752,29900,31099,43995,47507
0603749,30439,6824,16252,7363,7116,12472,10851,1,0,53,722,2020,905,3821,3424,303,345,1114,760,181,1087,3020,6588,1328,2746,1330,691,5888,5282,7092,5353
0603750,22184,5234,11549,5401,7537,9568,5079,0,0,0,457,3791,537,2956,629,51,240,239,208,2,187,2278,7199,46,2318,1018,28,5115,3990,4845,3000
0603751,14609,3121,7870,3618,4920,6397,3292,0,0,3,151,2341,600,1766,132,15,179,20,116,12,47,2434,5233,24,1286,250,0,3448,2727,3151,2162
0603752,32751,7586,17728,7437,6856,12994,12901,3,0,146,582,5107,1432,4589,3746,116,402,233,944,0,917,3593,6383,69,3329,534,626,7695,5682,6841,4947
0603753,45494,13152,23399,8943,12124,16841,16529,17,0,222,1145,2612,1209,9430,766,270,2127,874,872,190,3111,5422,9361,268,5692,1288,618,7484,6943,9682,8233
0603754,87775,18458,48882,20435,13604,31846,42325,8,122,251,7758,15968,20988,6447,5422,392,827,1271,2065,1898,5751,5674,5464,719,3534,2248,968,17212,15722,20466,15917
0603755,27716,6354,14871,6491,7685,9902,10129,16,0,28,910,1202,1592,4498,800,137,342,306,576,39,2251,5197,5658,237,2464,682,781,5142,4476,6280,5464
0603756,38981,8896,21185,8900,10561,13616,14804,32,21,20,2154,4121,2087,3885,910,351,430,776,646,295,5969,3129,9428,278,2646,1183,620,8034,6559,8549,6943
0603757,64804,12240,36785,15779,10441,27837,26526,124,80,639,3370,16734,7782,4618,9575,612,298,363,1261,725,3479,5142,5058,126,3144,1301,373,14833,12138,14691,10902
0603758,44586,9396,24340,10850,10921,17876,15789,49,0,9,3030,5122,2044,5189,1703,275,711,949,2328,519,1882,5479,7237,1310,4579,1569,602,8567,7834,10103,8686
0603759,30371,7409,16933,6029,5863,9401,15107,1,1,91,999,6569,1222,4289,1983,228,348,521,853,29,1204,3342,3907,307,1970,796,1711,5245,5243,6744,5730
0603760,119366,26255,66442,26669,18982,28728,71656,166,0,232,2615,27492,3812,10967,2483,4959,4826,2638,17422,2791,7659,3770,6142,2231,14674,3051,1436,12837,16495,26588,37191
0603761,99478,21782,54042,23654,18765,33065,47648,373,319,461,2272,13323,6756,12379,3241,1293,3243,1700,7062,1303,8074,4693,19961,847,8517,2683,978,14100,15206,23631,24759
0603762,72373,15648,39530,17195,13904,28773,29696,191,136,0,4199,9406,5549,6178,8666,690,527,1107,3279,1292,14317,4918,4599,376,4648,2285,10,14711,12356,15818,13840
0603763,28430,6461,15382,6587,7149,10453,10828,39,57,53,2774,1717,1037,2787,942,319,564,1200,1662,69,2538,1582,6452,292,2265,1737,344,5466,5057,6577,4869
0603764,69446,19931,35390,14125,18299,26191,24956,21,22,52,1299,3236,3529,16461,3270,1363,3013,835,2049,2035,3546,4737,7431,2645,10913,2073,916,10271,10392,14937,13915
0603765,63450,16302,32726,14422,16926,21368,25156,54,139,346,1022,3170,2016,8320,2007,936,1874,1436,3994,2009,6454,9017,8304,930,8240,2956,226,8619,9796,14356,14377
0603766,70576,12213,42095,16268,11226,18190,41160,7,362,929,762,2011,1391,2454,16858,403,1431,438,3741,5207,2829,1554,15125,1444,7239,1809,4582,10105,12317,19662,16279
0603767,55575,11701,30613,13261,10657,18822,26096,138,13,47,2787,5636,4801,4571,5370,518,1134,491,2863,1587,6735,2636,8055,878,4352,1654,1309,9759,9343,12846,11926
0603768,23140,5559,11876,5705,6503,8746,7891,48,0,31,986,180,444,2463,376,255,878,1807,1765,69,986,3192,2748,1115,4124,1268,405,3490,3534,4962,5595
0603769,24405,6117,13180,5108,6420,8626,9359,7,231,0,1959,1466,816,3574,1757,58,481,539,1380,242,1879,1545,4015,264,3004,1026,162,4174,4325,5630,4159
0603900,48378,10502,26581,11295,12511,17671,18196,10787,82,319,1816,3383,887,3233,907,384,426,325,554,366,1235,4400,8321,1533,3925,831,4664,9047,9284,11936,7609
0604101,48302,9361,26221,12720,9758,13550,24994,388,1,167,3258,2693,1330,3900,453,1759,1201,692,3689,1277,3866,3771,9438,1255,4437,2387,2340,5215,7234,11539,14953
0604102,65200,12786,35322,17092,12937,17182,35081,93,7,702,4192,1717,1603,9051,1415,1111,2167,1313,6043,1042,2423,5962,9073,2120,7842,3606,3718,6891,9975,15495,20053
0604701,31639,6696,17097,7846,6313,14493,10833,8932,1,234,1091,5538,1316,2367,1523,62,174,127,213,802,447,3749,1977,260,1752,455,619,7473,5951,6888,4631
0604702,43079,10271,23577,9231,11247,16613,15219,4297,0,395,1513,4120,459,4757,1340,203,925,457,944,527,1430,7533,6743,420,3292,848,2876,6866,7676,10617,7649
0605301,73629,16004,38369,19256,16762,26292,30575,8690,14,1117,3863,1910,1992,6069,1481,495,1222,1147,3981,297,4044,6816,8636,2035,14570,3288,1962,12049,12430,17371,15775
0605302,71099,15351,38430,17318,16206,25241,29652,23003,0,138,1991,2455,2924,6423,1340,681,848,574,1505,396,2231,6303,8495,503,4371,1684,5234,15428,12139,15956,12225
0605303,44248,9201,24260,10787,10937,15282,18029,16231,225,108,1928,4332,805,1899,754,77,256,272,396,19,1051,4113,3786,334,2852,650,4160,10212,8007,9813,7015
0605500,74925,16144,40545,18236,14405,22682,37838,5087,27,122,4141,12088,1932,6032,1866,402,1427,727,2215,566,4612,5352,10663,1063,11196,2195,3212,12023,12787,18031,15940
0605700,30358,6229,15610,8519,8224,10122,12012,150,24,504,2846,1571,402,3537,436,274,544,715,1373,33,1153,3177,5517,1265,3131,1839,1867,2789,6486,8330,6524
0605901,51223,12095,27093,12035,12269,18465,20489,119,7,416,4575,2071,2123,6480,321,558,1620,1438,3989,240,2275,5056,6040,1320,9322,2258,995,6657,7976,11842,12653
0605902,37583,8768,19692,9123,9240,12923,15420,7,3,23,1874,1722,1069,5111,240,611,1081,627,2399,212,2770,5971,7841,1082,3294,1604,42,4340,5461,8742,10272
0605903,115423,27631,63159,24633,22103,35352,57968,34,12,176,4722,4773,4754,13410,1669,1965,8452,5965,13993,2682,5663,3755,15592,2519,19137,4251,1899,13294,16318,25870,32310
0605904,324987,67958,190174,66855,43369,82971,198647,538,9,864,15110,42230,22260,15434,4565,14324,29716,12543,50116,10104,32670,23958,19389,2858,19279,6213,2807,37784,45335,74957,98953
0605905,79324,18590,43951,16783,15959,26229,37136,811,6,53,6056,7189,5309,8845,447,1037,6319,2528,9337,1639,4813,4536,7627,686,8206,3531,349,10951,11969,18354,19460
0605906,93172,23817,49430,19925,22461,32947,37764,41,146,214,7497,10153,5034,10860,3513,620,7914,1124,3685,2880,12894,7268,6300,854,8888,2281,1006,14360,14781,21259,18955
0605907,86463,20712,46266,19485,19147,30910,36406,13,9,335,5934,11205,4125,10354,2378,851,1706,1235,4635,714,4996,10172,12010,1228,10257,3520,786,13424,13592,20009,18726
0605908,95023,22599,50399,22025,19770,31459,43794,54,18,48,6892,11912,7804,8796,2757,1504,3953,1187,4940,2027,5384,5775,10946,5970,11000,2474,1582,13105,14952,22444,21923
0605909,62813,19421,29969,13423,16419,29198,17196,170,0,0,1226,1729,575,4010,423,102,712,613,944,1295,2290,4350,6758,21732,14455,1429,0,10276,9416,13319,10381
0605910,156164,34697,85838,35629,31042,52767,72355,63,80,1027,16261,17244,14619,11616,2830,2380,7140,3169,7905,4898,17802,5206,23744,4828,10159,3189,2004,25031,25744,37788,32904
0605911,93875,21665,51390,20820,18962,32625,42288,103,1,120,10660,6298,4058,8354,1535,617,3944,1719,5968,1471,14338,6490,14238,517,7515,3095,2834,14352,14828,22303,20727
0605912,55611,13116,29253,13242,15015,20750,19846,100,17,649,3650,7300,2822,8738,515,1042,1302,814,2178,451,4444,4377,7854,489,6627,1779,463,10250,9032,12689,10524
0605913,38845,10112,19982,8751,12919,15347,10579,6,147,0,1541,1427,1021,5566,634,540,699,373,929,234,2945,4634,7652,288,7545,2147,517,7000,6029,8540,7164
0605914,72280,17396,38149,16735,16378,25447,30455,73,58,205,4604,11909,4209,8240,1201,820,1709,1293,4462,677,4890,5542,7371,984,9649,2906,1478,9989,11242,17065,16588
0605915,19025,5027,9866,4132,4729,6656,7640,206,54,147,959,568,505,2433,94,271,418,632,1388,239,708,1388,4351,892,2949,802,21,2343,2679,4333,4643
0605916,45904,9568,25034,11302,10079,19248,16577,9,1,1,2737,9563,2694,4589,1269,339,618,619,2251,533,6240,4852,4014,484,3516,1519,56,10207,7509,10133,8487
0605917,107375,21092,62114,24169,16263,32123,58989,47,11,707,4853,8647,4519,6857,961,1210,6237,1819,8349,1847,12963,9293,8204,537,4891,2110,23313,16172,16460,27075,26576
0605918,122795,30818,65853,26124,26065,40060,56670,34,10,1089,5767,6014,7070,17623,1213,1491,3823,2407,10080,5276,9912,7679,21860,2180,14727,3531,1009,15606,17829,28591,29951
0606101,82721,20071,45617,17033,17168,25067,40486,76,83,53,6359,3179,1908,13154,1176,806,6211,1834,4566,1495,5658,3693,17625,1490,8807,2758,1790,7413,13308,21146,20783
0606102,37219,8903,20612,7704,8675,12432,16112,72,11,142,4512,1704,1704,3900,835,950,1987,514,2656,124,2199,5004,3342,2434,3128,1388,613,3785,6433,9520,8578
0606103,42173,10020,21989,10164,11680,13817,16676,245,10,538,3782,1277,1036,3836,324,439,943,1427,2218,173,2146,3059,5310,3159,6809,1738,3704,3957,8073,11097,9026
0606501,41985,9219,23208,9558,11240,17337,13408,8814,58,846,2980,1070,1302,3731,596,396,343,380,744,34,1791,4042,3897,2121,4721,784,3335,11609,7576,8307,5274
0606502,61810,14791,32113,14906,14150,25632,22028,17,4,238,2800,545,620,7906,1215,468,780,1141,1412,27,3088,3568,16285,3572,14413,2516,1195,10194,10498,14869,11458
0606503,59947,15274,32415,12258,13740,23332,22875,504,1,168,4620,5470,3182,8796,612,923,1195,839,2676,106,4340,5413,4837,949,11512,1915,1889,8531,10156,14515,11471
0606504,29575,7879,16178,5518,8081,11180,10314,88,1,26,4388,565,476,3585,253,157,599,534,1283,44,1756,3527,6876,440,3582,1049,346,4072,4865,7013,5746
0606505,32538,8403,17284,6851,9598,12064,10876,347,64,1134,3990,1434,566,5340,774,358,364,504,1029,3,1008,5705,4018,565,4155,985,195,5301,5885,7518,5431
0606506,31829,8030,16869,6930,9291,12872,9666,535,8,108,1435,2748,696,4757,597,272,421,385,1075,104,827,4401,7431,768,3944,877,440,4914,5919,7664,5302
0606507,28969,7869,15096,6004,8123,11435,9411,522,34,95,1795,1239,506,6169,409,148,219,465,394,12,386,3845,4757,1077,4959,812,1126,4975,5440,6671,4014
0606508,41206,13795,20453,6958,12395,17331,11480,27,0,16,436,731,200,5393,11383,200,579,722,377,140,2202,5314,7998,249,4364,518,357,6782,6785,8432,5412
0606509,28814,7290,15918,5606,6690,11588,10536,513,35,19,4283,2701,628,3302,4607,70,251,232,482,14,920,3830,2590,126,1932,594,1685,6073,5161,6296,3994
0606510,72201,17224,40044,14933,13112,26498,32591,692,2,340,7081,5731,4765,8050,5677,830,1608,1108,2415,687,6710,9310,7931,306,4390,2256,2312,12291,13118,17103,12465
0606511,84812,19098,48112,17602,18041,28181,38590,69,4,624,4674,2654,1693,7478,560,1159,2028,881,2615,436,4596,10480,16499,662,7828,1850,18022,12781,14435,21480,17018
0606512,25750,6738,13758,5254,6187,9553,10010,346,83,145,3485,3829,2256,3025,507,287,348,295,913,267,1294,2828,1614,291,2985,941,11,4608,4589,5744,4071
0606513,71449,17487,39246,14716,15091,27277,29081,142,39,28,12662,9875,4385,7157,1727,409,1767,819,2718,742,7365,5148,6014,351,6067,2275,1759,12773,12680,16404,12105
0606514,45095,12410,24361,8324,9604,18251,17240,115,0,222,4667,3747,3913,4296,12387,195,273,499,1062,23,3305,3150,2798,707,2599,1007,130,9096,8212,9638,5739
0606515,52245,12692,26928,12625,13721,23354,15170,132,18,156,3795,716,790,6591,789,530,1049,1306,1785,106,5708,4277,6087,4175,11548,2322,365,10508,9128,11724,8193
0606701,24189,6844,12515,4830,7008,9072,8109,0,0,45,1251,53,250,5953,52,103,926,429,1063,75,1019,1026,7090,541,3253,796,264,2418,4028,5923,4976
0606702,86168,15641,51077,19450,11585,22637,51946,20,5,10,7588,5594,3048,5616,1595,1177,12182,607,7516,3905,8248,3646,8521,807,4120,1398,10565,8600,14690,23465,23772
0606703,29122,7038,15294,6790,8247,11094,9781,1,0,95,1000,135,196,2715,138,1377,794,1106,1423,286,2531,6145,6997,719,2354,1063,47,2805,4830,7392,7057
0606704,57701,13132,31847,12722,14159,18094,25448,24,1,92,5100,1021,1607,7645,975,822,1152,880,1932,279,5429,5636,14461,738,5214,1524,3169,6265,9865,14461,13978
0606705,53190,11493,29126,12571,10780,15583,26827,35,0,22,2756,883,3649,5157,5418,1256,1460,1142,3298,1405,2780,4022,6110,616,4705,2170,6306,5848,8978,13783,13088
0606706,18948,4271,10776,3901,4703,6812,7433,25,0,11,2382,1504,1797,2533,994,545,72,213,560,23,902,2271,3190,144,967,806,9,2548,3673,4802,3654
0606707,196937,37166,112956,46815,31857,43913,121167,40,109,1865,4074,2782,2897,9047,2572,2637,5113,2524,14293,1562,15754,10924,20690,3714,16872,7142,72326,19574,32026,53221,54950
0606708,69068,13114,40674,15280,12909,20418,35741,492,2,3369,6265,5627,3517,6374,3791,494,370,464,809,723,4018,5549,17193,480,3365,2247,3919,9254,12570,17915,16215
0606709,27442,5733,15440,6269,6884,8585,11973,17,0,0,289,207,230,3100,431,133,234,333,493,0,1678,3527,12892,314,1792,495,1277,3100,4508,7058,7043
0606710,33634,9699,17443,6492,10020,11669,11945,58,0,52,1541,1684,452,5471,682,342,750,281,1432,236,1352,4185,5367,784,5257,1260,2448,3866,5221,7794,7054
0606711,19520,4770,10255,4495,5266,7353,6901,1929,61,4,1583,1269,501,3740,391,129,126,187,373,334,579,2274,2237,277,1640,606,1280,2881,3535,4772,3562
0606712,44598,10938,25208,8452,9389,12193,23016,7,0,719,1920,784,399,5807,85,705,2418,927,9738,1192,1285,2285,5003,687,5184,1453,4000,3597,6680,10459,12924
0607101,24274,5742,12610,5922,6760,8865,8649,135,78,448,963,924,229,3699,773,163,256,552,760,110,1082,4234,3636,243,4073,960,956,3278,5081,6191,3982
0607102,36817,9627,19893,7297,9548,13480,13789,15,21,313,614,3820,1124,6109,1268,621,781,389,971,128,2207,4547,7403,498,4154,749,1085,6056,6999,8579,5556
0607103,28504,7624,15037,5843,8509,11323,8672,83,1,120,2058,818,421,4129,2225,149,601,380,759,29,590,4674,5957,328,3754,958,470,4534,5507,6780,4059
0607104,26874,6808,13610,6456,7399,9969,9506,33,167,412,1382,825,223,2826,1132,100,436,509,515,5,786,5724,2156,4091,3612,791,1149,3866,5103,6442,4655
0607105,49702,13459,26105,10138,13264,18735,17703,243,17,603,2923,1483,2019,6811,2166,460,889,683,3860,353,3184,6123,9592,698,5440,1696,459,7248,8422,11258,9315
